Draw,Date,Pick3,Pick4,Date_Time,Date_Str,Date_Delta,Pick3str,Pick4str,P3B1,P3B2,P3B3,P4B1,P4B2,P4B3,P4B4
0,2016-12-07,979,9836,2016-12-07,20161207,1802.0,979,9836,9,7,9,9,8,3,6
0,2016-12-08,542,6304,2016-12-08,20161208,1803.0,542,6304,5,4,2,6,3,0,4
1,2016-12-08,161,5735,2016-12-08,20161208,1803.0,161,5735,1,6,1,5,7,3,5
0,2016-12-09,386,6704,2016-12-09,20161209,1804.0,386,6704,3,8,6,6,7,0,4
1,2016-12-09,95,2695,2016-12-09,20161209,1804.0,095,2695,0,9,5,2,6,9,5
0,2016-12-10,84,6627,2016-12-10,20161210,1805.0,084,6627,0,8,4,6,6,2,7
1,2016-12-10,79,7027,2016-12-10,20161210,1805.0,079,7027,0,7,9,7,0,2,7
0,2016-12-11,526,5920,2016-12-11,20161211,1806.0,526,5920,5,2,6,5,9,2,0
1,2016-12-11,285,9354,2016-12-11,20161211,1806.0,285,9354,2,8,5,9,3,5,4
1,2016-12-12,21,8516,2016-12-12,20161212,1807.0,021,8516,0,2,1,8,5,1,6
0,2016-12-12,213,5269,2016-12-12,20161212,1807.0,213,5269,2,1,3,5,2,6,9
0,2016-12-13,985,5803,2016-12-13,20161213,1808.0,985,5803,9,8,5,5,8,0,3
1,2016-12-13,601,1604,2016-12-13,20161213,1808.0,601,1604,6,0,1,1,6,0,4
0,2016-12-14,430,4992,2016-12-14,20161214,1809.0,430,4992,4,3,0,4,9,9,2
1,2016-12-14,180,208,2016-12-14,20161214,1809.0,180,0208,1,8,0,0,2,0,8
0,2016-12-15,76,7099,2016-12-15,20161215,1810.0,076,7099,0,7,6,7,0,9,9
1,2016-12-15,245,1305,2016-12-15,20161215,1810.0,245,1305,2,4,5,1,3,0,5
0,2016-12-16,135,4741,2016-12-16,20161216,1811.0,135,4741,1,3,5,4,7,4,1
1,2016-12-16,849,8313,2016-12-16,20161216,1811.0,849,8313,8,4,9,8,3,1,3
1,2016-12-17,844,3619,2016-12-17,20161217,1812.0,844,3619,8,4,4,3,6,1,9
0,2016-12-17,53,1167,2016-12-17,20161217,1812.0,053,1167,0,5,3,1,1,6,7
1,2016-12-18,89,9412,2016-12-18,20161218,1813.0,089,9412,0,8,9,9,4,1,2
0,2016-12-18,333,3315,2016-12-18,20161218,1813.0,333,3315,3,3,3,3,3,1,5
0,2016-12-19,432,2750,2016-12-19,20161219,1814.0,432,2750,4,3,2,2,7,5,0
1,2016-12-19,902,1547,2016-12-19,20161219,1814.0,902,1547,9,0,2,1,5,4,7
0,2016-12-20,266,7890,2016-12-20,20161220,1815.0,266,7890,2,6,6,7,8,9,0
1,2016-12-20,880,1165,2016-12-20,20161220,1815.0,880,1165,8,8,0,1,1,6,5
0,2016-12-21,499,3085,2016-12-21,20161221,1816.0,499,3085,4,9,9,3,0,8,5
1,2016-12-21,647,3923,2016-12-21,20161221,1816.0,647,3923,6,4,7,3,9,2,3
0,2016-12-22,72,5950,2016-12-22,20161222,1817.0,072,5950,0,7,2,5,9,5,0
1,2016-12-22,996,6168,2016-12-22,20161222,1817.0,996,6168,9,9,6,6,1,6,8
1,2016-12-23,339,8146,2016-12-23,20161223,1818.0,339,8146,3,3,9,8,1,4,6
0,2016-12-23,821,6220,2016-12-23,20161223,1818.0,821,6220,8,2,1,6,2,2,0
0,2016-12-24,444,8379,2016-12-24,20161224,1819.0,444,8379,4,4,4,8,3,7,9
1,2016-12-24,324,6665,2016-12-24,20161224,1819.0,324,6665,3,2,4,6,6,6,5
0,2016-12-25,269,9131,2016-12-25,20161225,1820.0,269,9131,2,6,9,9,1,3,1
1,2016-12-25,392,9692,2016-12-25,20161225,1820.0,392,9692,3,9,2,9,6,9,2
0,2016-12-26,11,6341,2016-12-26,20161226,1821.0,011,6341,0,1,1,6,3,4,1
1,2016-12-26,545,3103,2016-12-26,20161226,1821.0,545,3103,5,4,5,3,1,0,3
0,2016-12-27,700,911,2016-12-27,20161227,1822.0,700,0911,7,0,0,0,9,1,1
1,2016-12-27,804,5928,2016-12-27,20161227,1822.0,804,5928,8,0,4,5,9,2,8
0,2016-12-28,641,6060,2016-12-28,20161228,1823.0,641,6060,6,4,1,6,0,6,0
1,2016-12-28,578,3327,2016-12-28,20161228,1823.0,578,3327,5,7,8,3,3,2,7
0,2016-12-29,245,1374,2016-12-29,20161229,1824.0,245,1374,2,4,5,1,3,7,4
1,2016-12-29,51,2344,2016-12-29,20161229,1824.0,051,2344,0,5,1,2,3,4,4
1,2016-12-30,769,1266,2016-12-30,20161230,1825.0,769,1266,7,6,9,1,2,6,6
0,2016-12-30,883,9929,2016-12-30,20161230,1825.0,883,9929,8,8,3,9,9,2,9
1,2016-12-31,85,8785,2016-12-31,20161231,1826.0,085,8785,0,8,5,8,7,8,5
0,2016-12-31,694,5036,2016-12-31,20161231,1826.0,694,5036,6,9,4,5,0,3,6
0,2017-01-01,657,325,2017-01-01,20170101,1827.0,657,0325,6,5,7,0,3,2,5
1,2017-01-01,611,9144,2017-01-01,20170101,1827.0,611,9144,6,1,1,9,1,4,4
0,2017-01-02,615,27,2017-01-02,20170102,1828.0,615,0027,6,1,5,0,0,2,7
1,2017-01-02,539,6615,2017-01-02,20170102,1828.0,539,6615,5,3,9,6,6,1,5
0,2017-01-03,907,1631,2017-01-03,20170103,1829.0,907,1631,9,0,7,1,6,3,1
1,2017-01-03,844,467,2017-01-03,20170103,1829.0,844,0467,8,4,4,0,4,6,7
0,2017-01-04,348,7615,2017-01-04,20170104,1830.0,348,7615,3,4,8,7,6,1,5
1,2017-01-04,107,9675,2017-01-04,20170104,1830.0,107,9675,1,0,7,9,6,7,5
1,2017-01-05,916,7485,2017-01-05,20170105,1831.0,916,7485,9,1,6,7,4,8,5
0,2017-01-05,431,2516,2017-01-05,20170105,1831.0,431,2516,4,3,1,2,5,1,6
0,2017-01-06,317,1940,2017-01-06,20170106,1832.0,317,1940,3,1,7,1,9,4,0
1,2017-01-06,861,7003,2017-01-06,20170106,1832.0,861,7003,8,6,1,7,0,0,3
0,2017-01-07,414,1131,2017-01-07,20170107,1833.0,414,1131,4,1,4,1,1,3,1
1,2017-01-07,886,5623,2017-01-07,20170107,1833.0,886,5623,8,8,6,5,6,2,3
0,2017-01-08,767,3230,2017-01-08,20170108,1834.0,767,3230,7,6,7,3,2,3,0
1,2017-01-08,958,7774,2017-01-08,20170108,1834.0,958,7774,9,5,8,7,7,7,4
0,2017-01-09,952,2905,2017-01-09,20170109,1835.0,952,2905,9,5,2,2,9,0,5
1,2017-01-09,674,3141,2017-01-09,20170109,1835.0,674,3141,6,7,4,3,1,4,1
0,2017-01-10,616,7358,2017-01-10,20170110,1836.0,616,7358,6,1,6,7,3,5,8
1,2017-01-10,867,3112,2017-01-10,20170110,1836.0,867,3112,8,6,7,3,1,1,2
1,2017-01-11,834,297,2017-01-11,20170111,1837.0,834,0297,8,3,4,0,2,9,7
0,2017-01-11,164,6086,2017-01-11,20170111,1837.0,164,6086,1,6,4,6,0,8,6
0,2017-01-12,782,1692,2017-01-12,20170112,1838.0,782,1692,7,8,2,1,6,9,2
1,2017-01-12,487,9174,2017-01-12,20170112,1838.0,487,9174,4,8,7,9,1,7,4
0,2017-01-13,643,5339,2017-01-13,20170113,1839.0,643,5339,6,4,3,5,3,3,9
1,2017-01-13,556,6277,2017-01-13,20170113,1839.0,556,6277,5,5,6,6,2,7,7
0,2017-01-14,577,833,2017-01-14,20170114,1840.0,577,0833,5,7,7,0,8,3,3
1,2017-01-14,312,6026,2017-01-14,20170114,1840.0,312,6026,3,1,2,6,0,2,6
0,2017-01-15,858,929,2017-01-15,20170115,1841.0,858,0929,8,5,8,0,9,2,9
1,2017-01-15,30,8397,2017-01-15,20170115,1841.0,030,8397,0,3,0,8,3,9,7
1,2017-01-16,855,4355,2017-01-16,20170116,1842.0,855,4355,8,5,5,4,3,5,5
0,2017-01-16,402,5365,2017-01-16,20170116,1842.0,402,5365,4,0,2,5,3,6,5
1,2017-01-17,984,2149,2017-01-17,20170117,1843.0,984,2149,9,8,4,2,1,4,9
0,2017-01-17,385,847,2017-01-17,20170117,1843.0,385,0847,3,8,5,0,8,4,7
0,2017-01-18,273,4047,2017-01-18,20170118,1844.0,273,4047,2,7,3,4,0,4,7
1,2017-01-18,689,9802,2017-01-18,20170118,1844.0,689,9802,6,8,9,9,8,0,2
0,2017-01-19,356,4371,2017-01-19,20170119,1845.0,356,4371,3,5,6,4,3,7,1
1,2017-01-19,572,5434,2017-01-19,20170119,1845.0,572,5434,5,7,2,5,4,3,4
0,2017-01-20,571,1379,2017-01-20,20170120,1846.0,571,1379,5,7,1,1,3,7,9
1,2017-01-20,265,1569,2017-01-20,20170120,1846.0,265,1569,2,6,5,1,5,6,9
0,2017-01-21,649,1560,2017-01-21,20170121,1847.0,649,1560,6,4,9,1,5,6,0
1,2017-01-21,707,2992,2017-01-21,20170121,1847.0,707,2992,7,0,7,2,9,9,2
0,2017-01-22,713,7382,2017-01-22,20170122,1848.0,713,7382,7,1,3,7,3,8,2
1,2017-01-22,247,9216,2017-01-22,20170122,1848.0,247,9216,2,4,7,9,2,1,6
1,2017-01-23,944,7773,2017-01-23,20170123,1849.0,944,7773,9,4,4,7,7,7,3
0,2017-01-23,248,3684,2017-01-23,20170123,1849.0,248,3684,2,4,8,3,6,8,4
0,2017-01-24,445,4273,2017-01-24,20170124,1850.0,445,4273,4,4,5,4,2,7,3
1,2017-01-24,272,5259,2017-01-24,20170124,1850.0,272,5259,2,7,2,5,2,5,9
0,2017-01-25,654,307,2017-01-25,20170125,1851.0,654,0307,6,5,4,0,3,0,7
1,2017-01-25,77,1066,2017-01-25,20170125,1851.0,077,1066,0,7,7,1,0,6,6
0,2017-01-26,841,9127,2017-01-26,20170126,1852.0,841,9127,8,4,1,9,1,2,7
1,2017-01-26,7,8979,2017-01-26,20170126,1852.0,007,8979,0,0,7,8,9,7,9
0,2017-01-27,181,9510,2017-01-27,20170127,1853.0,181,9510,1,8,1,9,5,1,0
1,2017-01-27,283,6383,2017-01-27,20170127,1853.0,283,6383,2,8,3,6,3,8,3
1,2017-01-28,159,5925,2017-01-28,20170128,1854.0,159,5925,1,5,9,5,9,2,5
0,2017-01-28,847,5988,2017-01-28,20170128,1854.0,847,5988,8,4,7,5,9,8,8
0,2017-01-29,415,5443,2017-01-29,20170129,1855.0,415,5443,4,1,5,5,4,4,3
1,2017-01-29,645,953,2017-01-29,20170129,1855.0,645,0953,6,4,5,0,9,5,3
0,2017-01-30,72,7954,2017-01-30,20170130,1856.0,072,7954,0,7,2,7,9,5,4
1,2017-01-30,200,2028,2017-01-30,20170130,1856.0,200,2028,2,0,0,2,0,2,8
0,2017-01-31,145,6847,2017-01-31,20170131,1857.0,145,6847,1,4,5,6,8,4,7
1,2017-01-31,777,3142,2017-01-31,20170131,1857.0,777,3142,7,7,7,3,1,4,2
0,2017-02-01,758,7597,2017-02-01,20170201,1858.0,758,7597,7,5,8,7,5,9,7
1,2017-02-01,792,2948,2017-02-01,20170201,1858.0,792,2948,7,9,2,2,9,4,8
1,2017-02-02,323,4916,2017-02-02,20170202,1859.0,323,4916,3,2,3,4,9,1,6
0,2017-02-02,731,6709,2017-02-02,20170202,1859.0,731,6709,7,3,1,6,7,0,9
1,2017-02-03,31,5511,2017-02-03,20170203,1860.0,031,5511,0,3,1,5,5,1,1
0,2017-02-03,245,8865,2017-02-03,20170203,1860.0,245,8865,2,4,5,8,8,6,5
0,2017-02-04,77,794,2017-02-04,20170204,1861.0,077,0794,0,7,7,0,7,9,4
1,2017-02-04,673,9266,2017-02-04,20170204,1861.0,673,9266,6,7,3,9,2,6,6
0,2017-02-05,922,8446,2017-02-05,20170205,1862.0,922,8446,9,2,2,8,4,4,6
1,2017-02-05,172,7808,2017-02-05,20170205,1862.0,172,7808,1,7,2,7,8,0,8
0,2017-02-06,338,7269,2017-02-06,20170206,1863.0,338,7269,3,3,8,7,2,6,9
1,2017-02-06,250,3345,2017-02-06,20170206,1863.0,250,3345,2,5,0,3,3,4,5
0,2017-02-07,630,1361,2017-02-07,20170207,1864.0,630,1361,6,3,0,1,3,6,1
1,2017-02-07,727,2385,2017-02-07,20170207,1864.0,727,2385,7,2,7,2,3,8,5
1,2017-02-08,755,9012,2017-02-08,20170208,1865.0,755,9012,7,5,5,9,0,1,2
0,2017-02-08,56,9724,2017-02-08,20170208,1865.0,056,9724,0,5,6,9,7,2,4
0,2017-02-09,692,5533,2017-02-09,20170209,1866.0,692,5533,6,9,2,5,5,3,3
1,2017-02-09,630,1452,2017-02-09,20170209,1866.0,630,1452,6,3,0,1,4,5,2
0,2017-02-10,718,2255,2017-02-10,20170210,1867.0,718,2255,7,1,8,2,2,5,5
1,2017-02-10,797,8302,2017-02-10,20170210,1867.0,797,8302,7,9,7,8,3,0,2
0,2017-02-11,751,8961,2017-02-11,20170211,1868.0,751,8961,7,5,1,8,9,6,1
1,2017-02-11,206,489,2017-02-11,20170211,1868.0,206,0489,2,0,6,0,4,8,9
0,2017-02-12,923,9167,2017-02-12,20170212,1869.0,923,9167,9,2,3,9,1,6,7
1,2017-02-12,782,3193,2017-02-12,20170212,1869.0,782,3193,7,8,2,3,1,9,3
0,2017-02-13,778,2145,2017-02-13,20170213,1870.0,778,2145,7,7,8,2,1,4,5
1,2017-02-13,602,8713,2017-02-13,20170213,1870.0,602,8713,6,0,2,8,7,1,3
1,2017-02-14,601,8685,2017-02-14,20170214,1871.0,601,8685,6,0,1,8,6,8,5
0,2017-02-14,668,3668,2017-02-14,20170214,1871.0,668,3668,6,6,8,3,6,6,8
1,2017-02-15,297,9794,2017-02-15,20170215,1872.0,297,9794,2,9,7,9,7,9,4
0,2017-02-15,553,1573,2017-02-15,20170215,1872.0,553,1573,5,5,3,1,5,7,3
0,2017-02-16,545,1255,2017-02-16,20170216,1873.0,545,1255,5,4,5,1,2,5,5
1,2017-02-16,214,1223,2017-02-16,20170216,1873.0,214,1223,2,1,4,1,2,2,3
0,2017-02-17,200,7621,2017-02-17,20170217,1874.0,200,7621,2,0,0,7,6,2,1
1,2017-02-17,805,4213,2017-02-17,20170217,1874.0,805,4213,8,0,5,4,2,1,3
0,2017-02-18,20,4543,2017-02-18,20170218,1875.0,020,4543,0,2,0,4,5,4,3
1,2017-02-18,613,4241,2017-02-18,20170218,1875.0,613,4241,6,1,3,4,2,4,1
0,2017-02-19,730,906,2017-02-19,20170219,1876.0,730,0906,7,3,0,0,9,0,6
1,2017-02-19,836,1161,2017-02-19,20170219,1876.0,836,1161,8,3,6,1,1,6,1
0,2017-02-20,662,1444,2017-02-20,20170220,1877.0,662,1444,6,6,2,1,4,4,4
1,2017-02-20,134,8564,2017-02-20,20170220,1877.0,134,8564,1,3,4,8,5,6,4
1,2017-02-21,366,7253,2017-02-21,20170221,1878.0,366,7253,3,6,6,7,2,5,3
0,2017-02-21,562,5563,2017-02-21,20170221,1878.0,562,5563,5,6,2,5,5,6,3
0,2017-02-22,608,5043,2017-02-22,20170222,1879.0,608,5043,6,0,8,5,0,4,3
1,2017-02-22,81,7977,2017-02-22,20170222,1879.0,081,7977,0,8,1,7,9,7,7
0,2017-02-23,776,3510,2017-02-23,20170223,1880.0,776,3510,7,7,6,3,5,1,0
1,2017-02-23,583,4995,2017-02-23,20170223,1880.0,583,4995,5,8,3,4,9,9,5
0,2017-02-24,150,5206,2017-02-24,20170224,1881.0,150,5206,1,5,0,5,2,0,6
1,2017-02-24,312,2409,2017-02-24,20170224,1881.0,312,2409,3,1,2,2,4,0,9
0,2017-02-25,98,3408,2017-02-25,20170225,1882.0,098,3408,0,9,8,3,4,0,8
1,2017-02-25,823,8496,2017-02-25,20170225,1882.0,823,8496,8,2,3,8,4,9,6
1,2017-02-26,555,4842,2017-02-26,20170226,1883.0,555,4842,5,5,5,4,8,4,2
0,2017-02-26,807,5260,2017-02-26,20170226,1883.0,807,5260,8,0,7,5,2,6,0
1,2017-02-27,269,5436,2017-02-27,20170227,1884.0,269,5436,2,6,9,5,4,3,6
0,2017-02-27,619,204,2017-02-27,20170227,1884.0,619,0204,6,1,9,0,2,0,4
0,2017-02-28,505,2610,2017-02-28,20170228,1885.0,505,2610,5,0,5,2,6,1,0
1,2017-02-28,538,9710,2017-02-28,20170228,1885.0,538,9710,5,3,8,9,7,1,0
0,2017-03-01,484,4908,2017-03-01,20170301,1886.0,484,4908,4,8,4,4,9,0,8
1,2017-03-01,163,8804,2017-03-01,20170301,1886.0,163,8804,1,6,3,8,8,0,4
0,2017-03-02,566,6053,2017-03-02,20170302,1887.0,566,6053,5,6,6,6,0,5,3
1,2017-03-02,326,814,2017-03-02,20170302,1887.0,326,0814,3,2,6,0,8,1,4
0,2017-03-03,451,1884,2017-03-03,20170303,1888.0,451,1884,4,5,1,1,8,8,4
1,2017-03-03,887,1932,2017-03-03,20170303,1888.0,887,1932,8,8,7,1,9,3,2
0,2017-03-04,508,1332,2017-03-04,20170304,1889.0,508,1332,5,0,8,1,3,3,2
1,2017-03-04,796,7684,2017-03-04,20170304,1889.0,796,7684,7,9,6,7,6,8,4
1,2017-03-05,885,2919,2017-03-05,20170305,1890.0,885,2919,8,8,5,2,9,1,9
0,2017-03-05,985,29,2017-03-05,20170305,1890.0,985,0029,9,8,5,0,0,2,9
0,2017-03-06,908,6702,2017-03-06,20170306,1891.0,908,6702,9,0,8,6,7,0,2
1,2017-03-06,515,5422,2017-03-06,20170306,1891.0,515,5422,5,1,5,5,4,2,2
0,2017-03-07,489,8096,2017-03-07,20170307,1892.0,489,8096,4,8,9,8,0,9,6
1,2017-03-07,724,39,2017-03-07,20170307,1892.0,724,0039,7,2,4,0,0,3,9
0,2017-03-08,685,6793,2017-03-08,20170308,1893.0,685,6793,6,8,5,6,7,9,3
1,2017-03-08,94,3196,2017-03-08,20170308,1893.0,094,3196,0,9,4,3,1,9,6
0,2017-03-09,894,5832,2017-03-09,20170309,1894.0,894,5832,8,9,4,5,8,3,2
1,2017-03-09,496,8882,2017-03-09,20170309,1894.0,496,8882,4,9,6,8,8,8,2
1,2017-03-10,413,4881,2017-03-10,20170310,1895.0,413,4881,4,1,3,4,8,8,1
0,2017-03-10,540,2467,2017-03-10,20170310,1895.0,540,2467,5,4,0,2,4,6,7
0,2017-03-11,525,8873,2017-03-11,20170311,1896.0,525,8873,5,2,5,8,8,7,3
1,2017-03-11,225,1938,2017-03-11,20170311,1896.0,225,1938,2,2,5,1,9,3,8
0,2017-03-12,887,9977,2017-03-12,20170312,1897.0,887,9977,8,8,7,9,9,7,7
1,2017-03-12,357,1650,2017-03-12,20170312,1897.0,357,1650,3,5,7,1,6,5,0
0,2017-03-13,121,3292,2017-03-13,20170313,1898.0,121,3292,1,2,1,3,2,9,2
1,2017-03-13,35,3370,2017-03-13,20170313,1898.0,035,3370,0,3,5,3,3,7,0
0,2017-03-14,832,4146,2017-03-14,20170314,1899.0,832,4146,8,3,2,4,1,4,6
1,2017-03-14,364,4180,2017-03-14,20170314,1899.0,364,4180,3,6,4,4,1,8,0
1,2017-03-15,245,8187,2017-03-15,20170315,1900.0,245,8187,2,4,5,8,1,8,7
0,2017-03-15,563,363,2017-03-15,20170315,1900.0,563,0363,5,6,3,0,3,6,3
0,2017-03-16,497,8073,2017-03-16,20170316,1901.0,497,8073,4,9,7,8,0,7,3
1,2017-03-16,287,8531,2017-03-16,20170316,1901.0,287,8531,2,8,7,8,5,3,1
0,2017-03-17,516,7177,2017-03-17,20170317,1902.0,516,7177,5,1,6,7,1,7,7
1,2017-03-17,21,5226,2017-03-17,20170317,1902.0,021,5226,0,2,1,5,2,2,6
0,2017-03-18,929,8118,2017-03-18,20170318,1903.0,929,8118,9,2,9,8,1,1,8
1,2017-03-18,976,5787,2017-03-18,20170318,1903.0,976,5787,9,7,6,5,7,8,7
0,2017-03-19,381,3856,2017-03-19,20170319,1904.0,381,3856,3,8,1,3,8,5,6
1,2017-03-19,104,5640,2017-03-19,20170319,1904.0,104,5640,1,0,4,5,6,4,0
0,2017-03-20,594,6709,2017-03-20,20170320,1905.0,594,6709,5,9,4,6,7,0,9
1,2017-03-20,19,9571,2017-03-20,20170320,1905.0,019,9571,0,1,9,9,5,7,1
1,2017-03-21,820,6758,2017-03-21,20170321,1906.0,820,6758,8,2,0,6,7,5,8
0,2017-03-21,297,1703,2017-03-21,20170321,1906.0,297,1703,2,9,7,1,7,0,3
0,2017-03-22,450,4082,2017-03-22,20170322,1907.0,450,4082,4,5,0,4,0,8,2
1,2017-03-22,755,9289,2017-03-22,20170322,1907.0,755,9289,7,5,5,9,2,8,9
0,2017-03-23,234,32,2017-03-23,20170323,1908.0,234,0032,2,3,4,0,0,3,2
1,2017-03-23,236,3443,2017-03-23,20170323,1908.0,236,3443,2,3,6,3,4,4,3
0,2017-03-24,660,67,2017-03-24,20170324,1909.0,660,0067,6,6,0,0,0,6,7
1,2017-03-24,851,4368,2017-03-24,20170324,1909.0,851,4368,8,5,1,4,3,6,8
0,2017-03-25,788,4194,2017-03-25,20170325,1910.0,788,4194,7,8,8,4,1,9,4
1,2017-03-25,198,4710,2017-03-25,20170325,1910.0,198,4710,1,9,8,4,7,1,0
1,2017-03-26,465,3110,2017-03-26,20170326,1911.0,465,3110,4,6,5,3,1,1,0
0,2017-03-26,500,5957,2017-03-26,20170326,1911.0,500,5957,5,0,0,5,9,5,7
0,2017-03-27,71,258,2017-03-27,20170327,1912.0,071,0258,0,7,1,0,2,5,8
1,2017-03-27,15,2673,2017-03-27,20170327,1912.0,015,2673,0,1,5,2,6,7,3
0,2017-03-28,672,5934,2017-03-28,20170328,1913.0,672,5934,6,7,2,5,9,3,4
1,2017-03-28,9,2582,2017-03-28,20170328,1913.0,009,2582,0,0,9,2,5,8,2
0,2017-03-29,452,3505,2017-03-29,20170329,1914.0,452,3505,4,5,2,3,5,0,5
1,2017-03-29,821,7637,2017-03-29,20170329,1914.0,821,7637,8,2,1,7,6,3,7
0,2017-03-30,203,9199,2017-03-30,20170330,1915.0,203,9199,2,0,3,9,1,9,9
1,2017-03-30,987,882,2017-03-30,20170330,1915.0,987,0882,9,8,7,0,8,8,2
1,2017-03-31,729,8086,2017-03-31,20170331,1916.0,729,8086,7,2,9,8,0,8,6
0,2017-03-31,476,6072,2017-03-31,20170331,1916.0,476,6072,4,7,6,6,0,7,2
1,2017-04-01,103,9717,2017-04-01,20170401,1917.0,103,9717,1,0,3,9,7,1,7
0,2017-04-01,96,5389,2017-04-01,20170401,1917.0,096,5389,0,9,6,5,3,8,9
0,2017-04-02,51,6843,2017-04-02,20170402,1918.0,051,6843,0,5,1,6,8,4,3
1,2017-04-02,557,5000,2017-04-02,20170402,1918.0,557,5000,5,5,7,5,0,0,0
0,2017-04-03,119,2539,2017-04-03,20170403,1919.0,119,2539,1,1,9,2,5,3,9
1,2017-04-03,488,1108,2017-04-03,20170403,1919.0,488,1108,4,8,8,1,1,0,8
0,2017-04-04,332,3633,2017-04-04,20170404,1920.0,332,3633,3,3,2,3,6,3,3
1,2017-04-04,64,3394,2017-04-04,20170404,1920.0,064,3394,0,6,4,3,3,9,4
0,2017-04-05,865,1440,2017-04-05,20170405,1921.0,865,1440,8,6,5,1,4,4,0
1,2017-04-05,578,255,2017-04-05,20170405,1921.0,578,0255,5,7,8,0,2,5,5
0,2017-04-06,169,9626,2017-04-06,20170406,1922.0,169,9626,1,6,9,9,6,2,6
1,2017-04-06,112,8865,2017-04-06,20170406,1922.0,112,8865,1,1,2,8,8,6,5
1,2017-04-07,649,786,2017-04-07,20170407,1923.0,649,0786,6,4,9,0,7,8,6
0,2017-04-07,36,871,2017-04-07,20170407,1923.0,036,0871,0,3,6,0,8,7,1
0,2017-04-08,396,3545,2017-04-08,20170408,1924.0,396,3545,3,9,6,3,5,4,5
1,2017-04-08,692,485,2017-04-08,20170408,1924.0,692,0485,6,9,2,0,4,8,5
0,2017-04-09,128,4362,2017-04-09,20170409,1925.0,128,4362,1,2,8,4,3,6,2
1,2017-04-09,908,7387,2017-04-09,20170409,1925.0,908,7387,9,0,8,7,3,8,7
0,2017-04-10,584,3455,2017-04-10,20170410,1926.0,584,3455,5,8,4,3,4,5,5
1,2017-04-10,693,3022,2017-04-10,20170410,1926.0,693,3022,6,9,3,3,0,2,2
0,2017-04-11,828,8886,2017-04-11,20170411,1927.0,828,8886,8,2,8,8,8,8,6
1,2017-04-11,534,1268,2017-04-11,20170411,1927.0,534,1268,5,3,4,1,2,6,8
1,2017-04-12,750,5129,2017-04-12,20170412,1928.0,750,5129,7,5,0,5,1,2,9
0,2017-04-12,906,7144,2017-04-12,20170412,1928.0,906,7144,9,0,6,7,1,4,4
0,2017-04-13,117,5224,2017-04-13,20170413,1929.0,117,5224,1,1,7,5,2,2,4
1,2017-04-13,415,7755,2017-04-13,20170413,1929.0,415,7755,4,1,5,7,7,5,5
0,2017-04-14,893,4497,2017-04-14,20170414,1930.0,893,4497,8,9,3,4,4,9,7
1,2017-04-14,2,7287,2017-04-14,20170414,1930.0,002,7287,0,0,2,7,2,8,7
0,2017-04-15,54,9757,2017-04-15,20170415,1931.0,054,9757,0,5,4,9,7,5,7
1,2017-04-15,823,202,2017-04-15,20170415,1931.0,823,0202,8,2,3,0,2,0,2
0,2017-04-16,246,8558,2017-04-16,20170416,1932.0,246,8558,2,4,6,8,5,5,8
1,2017-04-16,679,8160,2017-04-16,20170416,1932.0,679,8160,6,7,9,8,1,6,0
1,2017-04-17,948,4095,2017-04-17,20170417,1933.0,948,4095,9,4,8,4,0,9,5
0,2017-04-17,650,1444,2017-04-17,20170417,1933.0,650,1444,6,5,0,1,4,4,4
0,2017-04-18,725,840,2017-04-18,20170418,1934.0,725,0840,7,2,5,0,8,4,0
1,2017-04-18,148,1021,2017-04-18,20170418,1934.0,148,1021,1,4,8,1,0,2,1
0,2017-04-19,856,904,2017-04-19,20170419,1935.0,856,0904,8,5,6,0,9,0,4
1,2017-04-19,940,7021,2017-04-19,20170419,1935.0,940,7021,9,4,0,7,0,2,1
0,2017-04-20,975,6220,2017-04-20,20170420,1936.0,975,6220,9,7,5,6,2,2,0
1,2017-04-20,767,6306,2017-04-20,20170420,1936.0,767,6306,7,6,7,6,3,0,6
0,2017-04-21,789,1357,2017-04-21,20170421,1937.0,789,1357,7,8,9,1,3,5,7
1,2017-04-21,363,7555,2017-04-21,20170421,1937.0,363,7555,3,6,3,7,5,5,5
0,2017-04-22,640,4657,2017-04-22,20170422,1938.0,640,4657,6,4,0,4,6,5,7
1,2017-04-22,296,5647,2017-04-22,20170422,1938.0,296,5647,2,9,6,5,6,4,7
1,2017-04-23,53,338,2017-04-23,20170423,1939.0,053,0338,0,5,3,0,3,3,8
0,2017-04-23,637,3301,2017-04-23,20170423,1939.0,637,3301,6,3,7,3,3,0,1
0,2017-04-24,36,5653,2017-04-24,20170424,1940.0,036,5653,0,3,6,5,6,5,3
1,2017-04-24,200,5828,2017-04-24,20170424,1940.0,200,5828,2,0,0,5,8,2,8
0,2017-04-25,692,9611,2017-04-25,20170425,1941.0,692,9611,6,9,2,9,6,1,1
1,2017-04-25,513,922,2017-04-25,20170425,1941.0,513,0922,5,1,3,0,9,2,2
0,2017-04-26,262,3980,2017-04-26,20170426,1942.0,262,3980,2,6,2,3,9,8,0
1,2017-04-26,621,8899,2017-04-26,20170426,1942.0,621,8899,6,2,1,8,8,9,9
0,2017-04-27,604,2544,2017-04-27,20170427,1943.0,604,2544,6,0,4,2,5,4,4
1,2017-04-27,527,606,2017-04-27,20170427,1943.0,527,0606,5,2,7,0,6,0,6
1,2017-04-28,118,8566,2017-04-28,20170428,1944.0,118,8566,1,1,8,8,5,6,6
