Day_Draw,Date,Pick3
FRI - MID,2012-02-24,363
FRI - EVE,2012-02-24,658
SAT - MID,2012-02-25,750
SAT - EVE,2012-02-25,806
SUN - MID,2012-02-26,526
SUN - EVE,2012-02-26,770
MON - MID,2012-02-27,416
MON - EVE,2012-02-27,155
TUE - MID,2012-02-28,908
TUE - EVE,2012-02-28,397
WED - MID,2012-02-29,0
WED - EVE,2012-02-29,783
THU - MID,2012-03-01,128
THU - EVE,2012-03-01,970
FRI - MID,2012-03-02,900
FRI - EVE,2012-03-02,216
SAT - MID,2012-03-03,4
SAT - EVE,2012-03-03,519
SUN - MID,2012-03-04,599
SUN - EVE,2012-03-04,592
MON - MID,2012-03-05,528
MON - EVE,2012-03-05,897
TUE - MID,2012-03-06,588
TUE - EVE,2012-03-06,908
WED - MID,2012-03-07,253
WED - EVE,2012-03-07,139
THU - MID,2012-03-08,731
THU - EVE,2012-03-08,971
FRI - MID,2012-03-09,394
FRI - EVE,2012-03-09,768
SAT - MID,2012-03-10,885
SAT - EVE,2012-03-10,934
SUN - MID,2012-03-11,856
SUN - EVE,2012-03-11,37
MON - MID,2012-03-12,959
MON - EVE,2012-03-12,121
TUE - MID,2012-03-13,236
TUE - EVE,2012-03-13,139
WED - MID,2012-03-14,770
WED - EVE,2012-03-14,841
THU - MID,2012-03-15,196
THU - EVE,2012-03-15,386
FRI - MID,2012-03-16,973
FRI - EVE,2012-03-16,147
SAT - MID,2012-03-17,212
SAT - EVE,2012-03-17,332
SUN - MID,2012-03-18,926
SUN - EVE,2012-03-18,996
MON - MID,2012-03-19,797
MON - EVE,2012-03-19,866
TUE - MID,2012-03-20,272
TUE - EVE,2012-03-20,467
WED - MID,2012-03-21,430
WED - EVE,2012-03-21,28
THU - MID,2012-03-22,347
THU - EVE,2012-03-22,463
FRI - MID,2012-03-23,694
FRI - EVE,2012-03-23,927
SAT - MID,2012-03-24,317
SAT - EVE,2012-03-24,142
SUN - MID,2012-03-25,315
SUN - EVE,2012-03-25,492
MON - MID,2012-03-26,71
MON - EVE,2012-03-26,100
TUE - MID,2012-03-27,437
TUE - EVE,2012-03-27,446
WED - MID,2012-03-28,869
WED - EVE,2012-03-28,856
THU - MID,2012-03-29,951
THU - EVE,2012-03-29,883
FRI - MID,2012-03-30,22
FRI - EVE,2012-03-30,377
SAT - MID,2012-03-31,669
SAT - EVE,2012-03-31,730
SUN - MID,2012-04-01,627
SUN - EVE,2012-04-01,620
MON - MID,2012-04-02,664
MON - EVE,2012-04-02,38
TUE - MID,2012-04-03,91
TUE - EVE,2012-04-03,543
WED - MID,2012-04-04,29
WED - EVE,2012-04-04,123
THU - MID,2012-04-05,832
THU - EVE,2012-04-05,398
FRI - MID,2012-04-06,929
FRI - EVE,2012-04-06,664
SAT - MID,2012-04-07,573
SAT - EVE,2012-04-07,754
SUN - MID,2012-04-08,735
SUN - EVE,2012-04-08,940
MON - MID,2012-04-09,168
MON - EVE,2012-04-09,157
TUE - MID,2012-04-10,693
TUE - EVE,2012-04-10,560
WED - MID,2012-04-11,305
WED - EVE,2012-04-11,982
THU - MID,2012-04-12,166
THU - EVE,2012-04-12,528
FRI - MID,2012-04-13,268
FRI - EVE,2012-04-13,437
SAT - MID,2012-04-14,456
SAT - EVE,2012-04-14,684
SUN - MID,2012-04-15,437
SUN - EVE,2012-04-15,746
MON - MID,2012-04-16,18
MON - EVE,2012-04-16,844
TUE - MID,2012-04-17,776
TUE - EVE,2012-04-17,354
WED - MID,2012-04-18,992
WED - EVE,2012-04-18,975
THU - MID,2012-04-19,112
THU - EVE,2012-04-19,998
FRI - MID,2012-04-20,445
FRI - EVE,2012-04-20,855
SAT - MID,2012-04-21,4
SAT - EVE,2012-04-21,314
SUN - MID,2012-04-22,9
SUN - EVE,2012-04-22,721
MON - MID,2012-04-23,219
MON - EVE,2012-04-23,21
TUE - MID,2012-04-24,707
TUE - EVE,2012-04-24,612
WED - MID,2012-04-25,822
WED - EVE,2012-04-25,76
THU - MID,2012-04-26,352
THU - EVE,2012-04-26,215
FRI - MID,2012-04-27,574
FRI - EVE,2012-04-27,182
SAT - MID,2012-04-28,390
SAT - EVE,2012-04-28,277
SUN - MID,2012-04-29,474
SUN - EVE,2012-04-29,70
MON - MID,2012-04-30,54
MON - EVE,2012-04-30,284
TUE - MID,2012-05-01,499
TUE - EVE,2012-05-01,837
WED - MID,2012-05-02,8
WED - EVE,2012-05-02,160
THU - MID,2012-05-03,494
THU - EVE,2012-05-03,80
FRI - MID,2012-05-04,586
FRI - EVE,2012-05-04,429
SAT - MID,2012-05-05,354
SAT - EVE,2012-05-05,992
SUN - MID,2012-05-06,155
SUN - EVE,2012-05-06,791
MON - MID,2012-05-07,634
MON - EVE,2012-05-07,708
TUE - MID,2012-05-08,229
TUE - EVE,2012-05-08,911
WED - MID,2012-05-09,433
WED - EVE,2012-05-09,115
THU - MID,2012-05-10,36
THU - EVE,2012-05-10,31
FRI - MID,2012-05-11,467
FRI - EVE,2012-05-11,511
SAT - MID,2012-05-12,431
SAT - EVE,2012-05-12,493
SUN - MID,2012-05-13,212
SUN - EVE,2012-05-13,219
MON - MID,2012-05-14,255
MON - EVE,2012-05-14,401
TUE - MID,2012-05-15,289
TUE - EVE,2012-05-15,418
WED - MID,2012-05-16,276
WED - EVE,2012-05-16,640
THU - MID,2012-05-17,358
THU - EVE,2012-05-17,713
FRI - MID,2012-05-18,556
FRI - EVE,2012-05-18,458
SAT - MID,2012-05-19,26
SAT - EVE,2012-05-19,171
SUN - MID,2012-05-20,262
SUN - EVE,2012-05-20,281
MON - MID,2012-05-21,477
MON - EVE,2012-05-21,808
TUE - MID,2012-05-22,460
TUE - EVE,2012-05-22,847
WED - MID,2012-05-23,465
WED - EVE,2012-05-23,462
THU - MID,2012-05-24,124
THU - EVE,2012-05-24,227
FRI - MID,2012-05-25,202
FRI - EVE,2012-05-25,371
SAT - MID,2012-05-26,371
SAT - EVE,2012-05-26,887
SUN - MID,2012-05-27,240
SUN - EVE,2012-05-27,842
MON - MID,2012-05-28,15
MON - EVE,2012-05-28,847
TUE - MID,2012-05-29,822
TUE - EVE,2012-05-29,232
WED - MID,2012-05-30,409
WED - EVE,2012-05-30,472
THU - MID,2012-05-31,300
THU - EVE,2012-05-31,547
FRI - MID,2012-06-01,499
FRI - EVE,2012-06-01,6
SAT - MID,2012-06-02,260
SAT - EVE,2012-06-02,90
SUN - MID,2012-06-03,136
SUN - EVE,2012-06-03,422
MON - MID,2012-06-04,20
MON - EVE,2012-06-04,494
TUE - MID,2012-06-05,13
TUE - EVE,2012-06-05,920
WED - MID,2012-06-06,986
WED - EVE,2012-06-06,400
THU - MID,2012-06-07,252
THU - EVE,2012-06-07,823
FRI - MID,2012-06-08,125
FRI - EVE,2012-06-08,257
SAT - MID,2012-06-09,43
SAT - EVE,2012-06-09,731
SUN - MID,2012-06-10,144
SUN - EVE,2012-06-10,159
MON - MID,2012-06-11,208
MON - EVE,2012-06-11,942
TUE - MID,2012-06-12,867
TUE - EVE,2012-06-12,616
WED - MID,2012-06-13,352
WED - EVE,2012-06-13,911
THU - MID,2012-06-14,316
THU - EVE,2012-06-14,125
FRI - MID,2012-06-15,497
FRI - EVE,2012-06-15,288
SAT - MID,2012-06-16,109
SAT - EVE,2012-06-16,239
SUN - MID,2012-06-17,28
SUN - EVE,2012-06-17,773
MON - MID,2012-06-18,69
MON - EVE,2012-06-18,979
TUE - MID,2012-06-19,916
TUE - EVE,2012-06-19,447
WED - MID,2012-06-20,443
WED - EVE,2012-06-20,181
THU - MID,2012-06-21,625
THU - EVE,2012-06-21,572
FRI - MID,2012-06-22,519
FRI - EVE,2012-06-22,123
SAT - MID,2012-06-23,85
SAT - EVE,2012-06-23,788
SUN - MID,2012-06-24,491
SUN - EVE,2012-06-24,587
MON - MID,2012-06-25,497
MON - EVE,2012-06-25,841
TUE - MID,2012-06-26,304
TUE - EVE,2012-06-26,405
WED - MID,2012-06-27,530
WED - EVE,2012-06-27,882
THU - MID,2012-06-28,808
THU - EVE,2012-06-28,745
FRI - MID,2012-06-29,854
FRI - EVE,2012-06-29,119
SAT - MID,2012-06-30,779
SAT - EVE,2012-06-30,805
SUN - MID,2012-07-01,715
SUN - EVE,2012-07-01,260
MON - MID,2012-07-02,818
MON - EVE,2012-07-02,577
TUE - MID,2012-07-03,966
TUE - EVE,2012-07-03,845
WED - MID,2012-07-04,755
WED - EVE,2012-07-04,503
THU - MID,2012-07-05,231
THU - EVE,2012-07-05,431
FRI - MID,2012-07-06,47
FRI - EVE,2012-07-06,45
SAT - MID,2012-07-07,808
SAT - EVE,2012-07-07,514
SUN - MID,2012-07-08,675
SUN - EVE,2012-07-08,271
MON - MID,2012-07-09,139
MON - EVE,2012-07-09,22
TUE - MID,2012-07-10,763
TUE - EVE,2012-07-10,46
WED - MID,2012-07-11,165
WED - EVE,2012-07-11,577
THU - MID,2012-07-12,643
THU - EVE,2012-07-12,170
FRI - MID,2012-07-13,585
FRI - EVE,2012-07-13,721
SAT - MID,2012-07-14,553
SAT - EVE,2012-07-14,899
SUN - MID,2012-07-15,414
SUN - EVE,2012-07-15,177
MON - MID,2012-07-16,245
MON - EVE,2012-07-16,981
TUE - MID,2012-07-17,120
TUE - EVE,2012-07-17,133
WED - MID,2012-07-18,322
WED - EVE,2012-07-18,920
THU - MID,2012-07-19,936
THU - EVE,2012-07-19,54
FRI - MID,2012-07-20,894
FRI - EVE,2012-07-20,459
SAT - MID,2012-07-21,779
SAT - EVE,2012-07-21,367
SUN - MID,2012-07-22,763
SUN - EVE,2012-07-22,131
MON - MID,2012-07-23,102
MON - EVE,2012-07-23,24
TUE - MID,2012-07-24,968
TUE - EVE,2012-07-24,836
WED - MID,2012-07-25,178
WED - EVE,2012-07-25,453
THU - MID,2012-07-26,610
THU - EVE,2012-07-26,449
FRI - MID,2012-07-27,46
FRI - EVE,2012-07-27,172
SAT - MID,2012-07-28,955
SAT - EVE,2012-07-28,779
SUN - MID,2012-07-29,428
SUN - EVE,2012-07-29,162
MON - MID,2012-07-30,617
MON - EVE,2012-07-30,771
TUE - MID,2012-07-31,651
TUE - EVE,2012-07-31,567
WED - MID,2012-08-01,146
WED - EVE,2012-08-01,19
THU - MID,2012-08-02,910
THU - EVE,2012-08-02,709
FRI - MID,2012-08-03,416
FRI - EVE,2012-08-03,218
SAT - MID,2012-08-04,157
SAT - EVE,2012-08-04,914
SUN - MID,2012-08-05,859
SUN - EVE,2012-08-05,368
MON - MID,2012-08-06,619
MON - EVE,2012-08-06,640
TUE - MID,2012-08-07,802
TUE - EVE,2012-08-07,231
WED - MID,2012-08-08,894
THU - MID,2012-08-09,17
THU - EVE,2012-08-09,675
FRI - MID,2012-08-10,57
FRI - EVE,2012-08-10,695
SAT - MID,2012-08-11,788
SAT - EVE,2012-08-11,622
SUN - MID,2012-08-12,649
SUN - EVE,2012-08-12,499
MON - MID,2012-08-13,714
MON - EVE,2012-08-13,753
TUE - MID,2012-08-14,909
TUE - EVE,2012-08-14,987
WED - MID,2012-08-15,65
WED - EVE,2012-08-15,845
THU - MID,2012-08-16,358
THU - EVE,2012-08-16,193
FRI - MID,2012-08-17,830
FRI - EVE,2012-08-17,629
SAT - MID,2012-08-18,575
SAT - EVE,2012-08-18,947
SUN - MID,2012-08-19,382
SUN - EVE,2012-08-19,170
MON - MID,2012-08-20,551
MON - EVE,2012-08-20,806
TUE - MID,2012-08-21,770
TUE - EVE,2012-08-21,507
WED - MID,2012-08-22,764
WED - EVE,2012-08-22,184
THU - MID,2012-08-23,774
THU - EVE,2012-08-23,128
FRI - MID,2012-08-24,489
FRI - EVE,2012-08-24,325
SAT - MID,2012-08-25,388
SAT - EVE,2012-08-25,859
SUN - MID,2012-08-26,69
SUN - EVE,2012-08-26,606
MON - MID,2012-08-27,695
MON - EVE,2012-08-27,688
TUE - MID,2012-08-28,581
TUE - EVE,2012-08-28,650
WED - MID,2012-08-29,183
WED - EVE,2012-08-29,175
THU - MID,2012-08-30,546
THU - EVE,2012-08-30,524
FRI - MID,2012-08-31,399
FRI - EVE,2012-08-31,870
SAT - MID,2012-09-01,827
SAT - EVE,2012-09-01,77
SUN - MID,2012-09-02,264
SUN - EVE,2012-09-02,536
MON - MID,2012-09-03,106
MON - EVE,2012-09-03,19
TUE - MID,2012-09-04,898
TUE - EVE,2012-09-04,468
WED - MID,2012-09-05,835
WED - EVE,2012-09-05,433
THU - MID,2012-09-06,54
THU - EVE,2012-09-06,351
FRI - MID,2012-09-07,839
FRI - EVE,2012-09-07,1
SAT - MID,2012-09-08,617
SAT - EVE,2012-09-08,45
SUN - MID,2012-09-09,44
SUN - EVE,2012-09-09,590
MON - MID,2012-09-10,200
MON - EVE,2012-09-10,25
TUE - MID,2012-09-11,775
TUE - EVE,2012-09-11,388
WED - MID,2012-09-12,574
WED - EVE,2012-09-12,137
THU - MID,2012-09-13,420
THU - EVE,2012-09-13,791
FRI - MID,2012-09-14,512
FRI - EVE,2012-09-14,198
SAT - MID,2012-09-15,488
SAT - EVE,2012-09-15,296
SUN - MID,2012-09-16,30
SUN - EVE,2012-09-16,660
MON - MID,2012-09-17,953
MON - EVE,2012-09-17,29
TUE - MID,2012-09-18,477
TUE - EVE,2012-09-18,24
WED - MID,2012-09-19,747
WED - EVE,2012-09-19,513
THU - MID,2012-09-20,623
THU - EVE,2012-09-20,443
FRI - MID,2012-09-21,690
FRI - EVE,2012-09-21,230
SAT - MID,2012-09-22,553
SAT - EVE,2012-09-22,252
SUN - MID,2012-09-23,724
SUN - EVE,2012-09-23,11
MON - MID,2012-09-24,280
MON - EVE,2012-09-24,181
TUE - MID,2012-09-25,943
TUE - EVE,2012-09-25,9
WED - MID,2012-09-26,799
WED - EVE,2012-09-26,11
THU - MID,2012-09-27,609
THU - EVE,2012-09-27,553
FRI - MID,2012-09-28,128
FRI - EVE,2012-09-28,628
SAT - MID,2012-09-29,605
SAT - EVE,2012-09-29,421
SUN - MID,2012-09-30,912
SUN - EVE,2012-09-30,677
MON - MID,2012-10-01,21
MON - EVE,2012-10-01,352
TUE - MID,2012-10-02,286
TUE - EVE,2012-10-02,122
WED - MID,2012-10-03,651
WED - EVE,2012-10-03,661
THU - MID,2012-10-04,706
THU - EVE,2012-10-04,151
FRI - MID,2012-10-05,826
FRI - EVE,2012-10-05,248
SAT - MID,2012-10-06,544
SAT - EVE,2012-10-06,485
SUN - MID,2012-10-07,276
SUN - EVE,2012-10-07,250
MON - MID,2012-10-08,952
MON - EVE,2012-10-08,861
TUE - MID,2012-10-09,716
TUE - EVE,2012-10-09,559
WED - MID,2012-10-10,667
WED - EVE,2012-10-10,945
THU - MID,2012-10-11,264
THU - EVE,2012-10-11,491
FRI - MID,2012-10-12,678
FRI - EVE,2012-10-12,870
SAT - MID,2012-10-13,340
SAT - EVE,2012-10-13,547
SUN - MID,2012-10-14,541
SUN - EVE,2012-10-14,395
MON - MID,2012-10-15,365
MON - EVE,2012-10-15,803
TUE - MID,2012-10-16,995
TUE - EVE,2012-10-16,816
WED - MID,2012-10-17,649
WED - EVE,2012-10-17,102
THU - MID,2012-10-18,746
THU - EVE,2012-10-18,847
FRI - MID,2012-10-19,924
FRI - EVE,2012-10-19,512
SAT - MID,2012-10-20,442
SAT - EVE,2012-10-20,997
SUN - MID,2012-10-21,984
SUN - EVE,2012-10-21,866
MON - MID,2012-10-22,727
MON - EVE,2012-10-22,994
TUE - MID,2012-10-23,965
TUE - EVE,2012-10-23,636
WED - MID,2012-10-24,621
WED - EVE,2012-10-24,167
THU - MID,2012-10-25,103
THU - EVE,2012-10-25,631
FRI - MID,2012-10-26,322
FRI - EVE,2012-10-26,774
SAT - MID,2012-10-27,682
SAT - EVE,2012-10-27,282
SUN - MID,2012-10-28,661
SUN - EVE,2012-10-28,762
MON - MID,2012-10-29,280
MON - EVE,2012-10-29,488
TUE - MID,2012-10-30,135
TUE - EVE,2012-10-30,845
WED - MID,2012-10-31,680
WED - EVE,2012-10-31,240
THU - MID,2012-11-01,349
THU - EVE,2012-11-01,527
FRI - MID,2012-11-02,518
FRI - EVE,2012-11-02,856
SAT - MID,2012-11-03,547
SAT - EVE,2012-11-03,292
SUN - MID,2012-11-04,85
SUN - EVE,2012-11-04,759
MON - MID,2012-11-05,206
MON - EVE,2012-11-05,373
TUE - MID,2012-11-06,26
TUE - EVE,2012-11-06,675
WED - MID,2012-11-07,776
WED - EVE,2012-11-07,154
THU - MID,2012-11-08,253
THU - EVE,2012-11-08,302
FRI - MID,2012-11-09,476
FRI - EVE,2012-11-09,811
SAT - MID,2012-11-10,299
SAT - EVE,2012-11-10,802
SUN - MID,2012-11-11,84
SUN - EVE,2012-11-11,229
MON - MID,2012-11-12,615
MON - EVE,2012-11-12,663
TUE - MID,2012-11-13,402
TUE - EVE,2012-11-13,587
WED - MID,2012-11-14,271
WED - EVE,2012-11-14,163
THU - MID,2012-11-15,144
THU - EVE,2012-11-15,325
FRI - MID,2012-11-16,301
FRI - EVE,2012-11-16,825
SAT - MID,2012-11-17,294
SAT - EVE,2012-11-17,535
SUN - MID,2012-11-18,278
SUN - EVE,2012-11-18,351
MON - MID,2012-11-19,163
MON - EVE,2012-11-19,120
TUE - MID,2012-11-20,715
TUE - EVE,2012-11-20,137
WED - MID,2012-11-21,125
WED - EVE,2012-11-21,414
THU - MID,2012-11-22,239
THU - EVE,2012-11-22,917
FRI - MID,2012-11-23,282
FRI - EVE,2012-11-23,601
SAT - MID,2012-11-24,242
SAT - EVE,2012-11-24,448
SUN - MID,2012-11-25,182
SUN - EVE,2012-11-25,951
MON - MID,2012-11-26,220
MON - EVE,2012-11-26,785
TUE - MID,2012-11-27,501
TUE - EVE,2012-11-27,652
WED - MID,2012-11-28,453
WED - EVE,2012-11-28,20
THU - MID,2012-11-29,225
THU - EVE,2012-11-29,108
FRI - MID,2012-11-30,281
FRI - EVE,2012-11-30,938
SAT - MID,2012-12-01,645
SAT - EVE,2012-12-01,361
SUN - MID,2012-12-02,13
SUN - EVE,2012-12-02,667
MON - MID,2012-12-03,865
MON - EVE,2012-12-03,284
TUE - MID,2012-12-04,0
TUE - EVE,2012-12-04,556
WED - MID,2012-12-05,790
WED - EVE,2012-12-05,272
THU - MID,2012-12-06,222
THU - EVE,2012-12-06,118
FRI - MID,2012-12-07,821
FRI - EVE,2012-12-07,303
SAT - MID,2012-12-08,291
SAT - EVE,2012-12-08,830
SUN - MID,2012-12-09,896
SUN - EVE,2012-12-09,121
MON - MID,2012-12-10,961
MON - EVE,2012-12-10,550
TUE - MID,2012-12-11,22
TUE - EVE,2012-12-11,169
WED - MID,2012-12-12,679
WED - EVE,2012-12-12,257
THU - MID,2012-12-13,753
THU - EVE,2012-12-13,825
FRI - MID,2012-12-14,806
FRI - EVE,2012-12-14,89
SAT - MID,2012-12-15,304
SAT - EVE,2012-12-15,685
SUN - MID,2012-12-16,340
SUN - EVE,2012-12-16,887
MON - MID,2012-12-17,219
MON - EVE,2012-12-17,178
TUE - MID,2012-12-18,211
TUE - EVE,2012-12-18,448
WED - MID,2012-12-19,600
WED - EVE,2012-12-19,286
THU - MID,2012-12-20,384
THU - EVE,2012-12-20,923
FRI - MID,2012-12-21,73
FRI - EVE,2012-12-21,408
SAT - MID,2012-12-22,125
SAT - EVE,2012-12-22,294
SUN - MID,2012-12-23,63
SUN - EVE,2012-12-23,65
MON - MID,2012-12-24,301
MON - EVE,2012-12-24,821
TUE - MID,2012-12-25,384
TUE - EVE,2012-12-25,59
WED - MID,2012-12-26,936
WED - EVE,2012-12-26,112
THU - MID,2012-12-27,343
THU - EVE,2012-12-27,920
FRI - MID,2012-12-28,773
FRI - EVE,2012-12-28,365
SAT - MID,2012-12-29,726
SAT - EVE,2012-12-29,757
SUN - MID,2012-12-30,763
SUN - EVE,2012-12-30,624
MON - MID,2012-12-31,311
MON - EVE,2012-12-31,521
SAT - MID,2011-01-01,491
SAT - EVE,2011-01-01,915
SUN - MID,2011-01-02,20
SUN - EVE,2011-01-02,562
MON - MID,2011-01-03,529
MON - EVE,2011-01-03,588
TUE - MID,2011-01-04,720
TUE - EVE,2011-01-04,208
WED - MID,2011-01-05,78
WED - EVE,2011-01-05,606
THU - MID,2011-01-06,800
THU - EVE,2011-01-06,206
FRI - MID,2011-01-07,796
FRI - EVE,2011-01-07,623
SAT - MID,2011-01-08,188
SAT - EVE,2011-01-08,26
SUN - MID,2011-01-09,327
SUN - EVE,2011-01-09,715
MON - MID,2011-01-10,957
MON - EVE,2011-01-10,518
TUE - MID,2011-01-11,592
TUE - EVE,2011-01-11,472
WED - MID,2011-01-12,555
WED - EVE,2011-01-12,144
THU - MID,2011-01-13,749
THU - EVE,2011-01-13,494
FRI - MID,2011-01-14,650
FRI - EVE,2011-01-14,789
SAT - MID,2011-01-15,132
SAT - EVE,2011-01-15,197
SUN - MID,2011-01-16,978
SUN - EVE,2011-01-16,953
MON - MID,2011-01-17,490
MON - EVE,2011-01-17,90
TUE - MID,2011-01-18,114
TUE - EVE,2011-01-18,149
WED - MID,2011-01-19,723
WED - EVE,2011-01-19,81
THU - MID,2011-01-20,165
THU - EVE,2011-01-20,975
FRI - MID,2011-01-21,894
FRI - EVE,2011-01-21,560
SAT - MID,2011-01-22,1
SAT - EVE,2011-01-22,11
SUN - MID,2011-01-23,247
SUN - EVE,2011-01-23,658
MON - MID,2011-01-24,779
MON - EVE,2011-01-24,697
TUE - MID,2011-01-25,295
TUE - EVE,2011-01-25,460
WED - MID,2011-01-26,66
WED - EVE,2011-01-26,298
THU - MID,2011-01-27,710
THU - EVE,2011-01-27,936
FRI - MID,2011-01-28,790
FRI - EVE,2011-01-28,460
SAT - MID,2011-01-29,293
SAT - EVE,2011-01-29,539
SUN - MID,2011-01-30,573
SUN - EVE,2011-01-30,689
MON - MID,2011-01-31,547
MON - EVE,2011-01-31,939
TUE - MID,2011-02-01,158
TUE - EVE,2011-02-01,945
WED - MID,2011-02-02,642
WED - EVE,2011-02-02,797
THU - MID,2011-02-03,467
THU - EVE,2011-02-03,319
FRI - EVE,2011-02-04,27
FRI - MID,2011-02-04,915
SAT - MID,2011-02-05,239
SAT - EVE,2011-02-05,973
SUN - MID,2011-02-06,954
SUN - EVE,2011-02-06,939
MON - MID,2011-02-07,66
MON - EVE,2011-02-07,79
TUE - MID,2011-02-08,599
TUE - EVE,2011-02-08,562
WED - EVE,2011-02-09,989
WED - MID,2011-02-09,498
THU - MID,2011-02-10,81
THU - EVE,2011-02-10,631
FRI - MID,2011-02-11,80
FRI - EVE,2011-02-11,987
SAT - MID,2011-02-12,932
SAT - EVE,2011-02-12,461
SUN - MID,2011-02-13,11
SUN - EVE,2011-02-13,599
MON - MID,2011-02-14,723
MON - EVE,2011-02-14,821
TUE - MID,2011-02-15,356
TUE - EVE,2011-02-15,868
WED - MID,2011-02-16,202
WED - EVE,2011-02-16,806
THU - MID,2011-02-17,578
THU - EVE,2011-02-17,123
FRI - MID,2011-02-18,876
FRI - EVE,2011-02-18,366
SAT - MID,2011-02-19,158
SAT - EVE,2011-02-19,988
SUN - MID,2011-02-20,802
SUN - EVE,2011-02-20,885
MON - MID,2011-02-21,386
MON - EVE,2011-02-21,421
TUE - MID,2011-02-22,654
TUE - EVE,2011-02-22,371
WED - MID,2011-02-23,215
WED - EVE,2011-02-23,538
THU - MID,2011-02-24,761
THU - EVE,2011-02-24,318
FRI - MID,2011-02-25,712
FRI - EVE,2011-02-25,710
SAT - MID,2011-02-26,858
SAT - EVE,2011-02-26,317
SUN - MID,2011-02-27,340
SUN - EVE,2011-02-27,132
MON - MID,2011-02-28,14
MON - EVE,2011-02-28,191
TUE - MID,2011-03-01,615
TUE - EVE,2011-03-01,993
WED - MID,2011-03-02,271
WED - EVE,2011-03-02,60
THU - MID,2011-03-03,883
THU - EVE,2011-03-03,626
FRI - MID,2011-03-04,301
FRI - EVE,2011-03-04,720
SAT - MID,2011-03-05,115
SAT - EVE,2011-03-05,980
SUN - MID,2011-03-06,708
SUN - EVE,2011-03-06,998
MON - MID,2011-03-07,942
MON - EVE,2011-03-07,804
TUE - MID,2011-03-08,819
TUE - EVE,2011-03-08,52
WED - MID,2011-03-09,288
WED - EVE,2011-03-09,474
THU - MID,2011-03-10,71
THU - EVE,2011-03-10,710
FRI - MID,2011-03-11,350
FRI - EVE,2011-03-11,558
SAT - MID,2011-03-12,343
SAT - EVE,2011-03-12,658
SUN - MID,2011-03-13,220
SUN - EVE,2011-03-13,7
MON - MID,2011-03-14,454
MON - EVE,2011-03-14,345
TUE - MID,2011-03-15,168
TUE - EVE,2011-03-15,880
WED - MID,2011-03-16,692
WED - EVE,2011-03-16,571
THU - MID,2011-03-17,706
THU - EVE,2011-03-17,808
FRI - MID,2011-03-18,338
FRI - EVE,2011-03-18,547
SAT - MID,2011-03-19,274
SAT - EVE,2011-03-19,376
SUN - MID,2011-03-20,455
SUN - EVE,2011-03-20,17
MON - MID,2011-03-21,620
MON - EVE,2011-03-21,435
TUE - MID,2011-03-22,476
TUE - EVE,2011-03-22,799
WED - MID,2011-03-23,802
WED - EVE,2011-03-23,718
THU - MID,2011-03-24,725
THU - EVE,2011-03-24,727
FRI - MID,2011-03-25,478
FRI - EVE,2011-03-25,238
SAT - MID,2011-03-26,72
SAT - EVE,2011-03-26,243
SUN - MID,2011-03-27,30
SUN - EVE,2011-03-27,234
MON - MID,2011-03-28,991
MON - EVE,2011-03-28,62
TUE - MID,2011-03-29,373
TUE - EVE,2011-03-29,939
WED - MID,2011-03-30,733
WED - EVE,2011-03-30,781
THU - MID,2011-03-31,932
THU - EVE,2011-03-31,300
FRI - MID,2011-04-01,723
FRI - EVE,2011-04-01,553
SAT - MID,2011-04-02,987
SAT - EVE,2011-04-02,601
SUN - MID,2011-04-03,370
SUN - EVE,2011-04-03,706
MON - MID,2011-04-04,920
MON - EVE,2011-04-04,926
TUE - MID,2011-04-05,506
TUE - EVE,2011-04-05,416
WED - MID,2011-04-06,774
WED - EVE,2011-04-06,755
THU - MID,2011-04-07,995
THU - EVE,2011-04-07,400
FRI - MID,2011-04-08,574
FRI - EVE,2011-04-08,237
SAT - MID,2011-04-09,661
SAT - EVE,2011-04-09,379
SUN - MID,2011-04-10,111
SUN - EVE,2011-04-10,594
MON - MID,2011-04-11,345
MON - EVE,2011-04-11,520
TUE - MID,2011-04-12,534
TUE - EVE,2011-04-12,113
WED - MID,2011-04-13,314
WED - EVE,2011-04-13,533
THU - MID,2011-04-14,905
THU - EVE,2011-04-14,913
FRI - MID,2011-04-15,91
FRI - EVE,2011-04-15,319
SAT - MID,2011-04-16,675
SAT - EVE,2011-04-16,445
SUN - MID,2011-04-17,597
SUN - EVE,2011-04-17,814
MON - MID,2011-04-18,260
MON - EVE,2011-04-18,418
TUE - MID,2011-04-19,459
TUE - EVE,2011-04-19,370
WED - MID,2011-04-20,356
WED - EVE,2011-04-20,714
THU - MID,2011-04-21,276
THU - EVE,2011-04-21,848
FRI - MID,2011-04-22,893
FRI - EVE,2011-04-22,845
SAT - MID,2011-04-23,152
SAT - EVE,2011-04-23,803
SUN - MID,2011-04-24,535
SUN - EVE,2011-04-24,808
MON - MID,2011-04-25,758
MON - EVE,2011-04-25,137
TUE - MID,2011-04-26,388
TUE - EVE,2011-04-26,951
WED - MID,2011-04-27,569
WED - EVE,2011-04-27,334
THU - MID,2011-04-28,84
THU - EVE,2011-04-28,172
FRI - MID,2011-04-29,586
FRI - EVE,2011-04-29,730
SAT - MID,2011-04-30,673
SAT - EVE,2011-04-30,164
SUN - MID,2011-05-01,687
SUN - EVE,2011-05-01,254
MON - MID,2011-05-02,123
MON - EVE,2011-05-02,516
TUE - MID,2011-05-03,168
TUE - EVE,2011-05-03,144
WED - MID,2011-05-04,435
