Draw,Date,Pick3,Pick4,Pick5
0,2013-10-18,334,9281,46310
1,2013-10-18,431,2904,56536
0,2013-10-19,855,9245,79653
1,2013-10-19,743,6944,95023
0,2013-10-20,173,8421,46706
1,2013-10-20,499,2067,45462
0,2013-10-21,473,8456,77645
1,2013-10-21,177,532,56800
0,2013-10-22,316,3471,56553
1,2013-10-22,548,7185,76172
0,2013-10-23,946,43,37568
1,2013-10-23,255,8720,69698
0,2013-10-24,105,4800,13381
1,2013-10-24,409,8718,65518
0,2013-10-25,552,4559,52044
1,2013-10-25,864,1084,50758
0,2013-10-26,524,7485,97738
1,2013-10-26,445,3144,28967
0,2013-10-27,353,5587,83225
1,2013-10-27,249,554,66251
0,2013-10-28,635,4176,59981
1,2013-10-28,261,7643,59400
0,2013-10-29,144,3055,52179
1,2013-10-29,479,6968,116
0,2013-10-30,122,7998,40254
1,2013-10-30,758,9566,13482
0,2013-10-31,695,4394,9038
1,2013-10-31,560,2689,8684
0,2013-11-01,908,460,30647
1,2013-11-01,440,5488,54057
0,2013-11-02,24,497,79771
1,2013-11-02,956,6332,15401
0,2013-11-03,155,9308,54110
1,2013-11-03,421,4492,12503
0,2013-11-04,531,139,19934
1,2013-11-04,221,112,75649
0,2013-11-05,645,3730,46269
1,2013-11-05,282,5867,90221
0,2013-11-06,929,2461,45599
1,2013-11-06,481,9764,5545
0,2013-11-07,224,2861,76910
1,2013-11-07,341,6095,97966
0,2013-11-08,782,7950,2335
1,2013-11-08,381,4467,10593
0,2013-11-09,707,6069,93236
1,2013-11-09,461,9259,45383
0,2013-11-10,879,320,45021
1,2013-11-10,486,5774,25637
0,2013-11-11,439,5800,16084
1,2013-11-11,721,8771,30249
0,2013-11-12,224,6191,89575
1,2013-11-12,480,775,277
0,2013-11-13,378,6619,76551
1,2013-11-13,812,2306,216
0,2013-11-14,833,3189,8044
1,2013-11-14,236,5272,74159
0,2013-11-15,706,9437,65812
1,2013-11-15,745,2448,26176
0,2013-11-16,405,9092,11274
1,2013-11-16,674,8518,44454
0,2013-11-17,766,8905,30684
1,2013-11-17,303,9172,16577
0,2013-11-18,185,951,25910
1,2013-11-18,652,307,21814
0,2013-11-19,298,5880,50140
1,2013-11-19,671,2999,72026
0,2013-11-20,280,7270,94777
1,2013-11-20,504,7940,6138
0,2013-11-21,725,6363,54177
1,2013-11-21,602,2337,59194
0,2013-11-22,190,4939,57690
1,2013-11-22,509,6298,97608
0,2013-11-23,562,3687,23889
1,2013-11-23,835,6852,26364
0,2013-11-24,597,9289,44993
1,2013-11-24,893,2761,9342
0,2013-11-25,619,5768,62875
1,2013-11-25,207,5093,93442
0,2013-11-26,208,2562,16470
1,2013-11-26,792,4235,78162
0,2013-11-27,411,1189,64802
1,2013-11-27,952,5708,76915
0,2013-11-28,836,7942,79720
1,2013-11-28,364,1105,60099
0,2013-11-29,182,7840,92849
1,2013-11-29,320,5351,53175
0,2013-11-30,762,5952,37200
1,2013-11-30,347,4339,37529
0,2013-12-01,65,9745,95753
1,2013-12-01,901,4424,89050
0,2013-12-02,259,3026,35206
1,2013-12-02,104,1447,10710
0,2013-12-03,360,5501,37708
1,2013-12-03,329,8277,85848
0,2013-12-04,229,6150,23347
1,2013-12-04,973,6268,96909
0,2013-12-05,165,1172,21606
1,2013-12-05,652,4321,73260
0,2013-12-06,748,7193,9355
1,2013-12-06,606,8292,6269
0,2013-12-07,325,6408,52587
1,2013-12-07,822,5728,13782
0,2013-12-08,471,3052,40454
1,2013-12-08,645,2008,99835
0,2013-12-09,262,551,92544
1,2013-12-09,547,982,23748
0,2013-12-10,171,9334,17111
1,2013-12-10,426,1986,62814
0,2013-12-11,568,8464,90639
1,2013-12-11,384,6016,13820
0,2013-12-12,489,132,39441
1,2013-12-12,539,5454,46307
0,2013-12-13,312,2307,18548
1,2013-12-13,278,5975,6297
0,2013-12-14,394,539,85150
1,2013-12-14,143,2687,44815
0,2013-12-15,573,2691,59717
1,2013-12-15,188,515,62495
0,2013-12-16,616,4513,1794
1,2013-12-16,632,7767,44012
0,2013-12-17,551,5065,8608
1,2013-12-17,679,2358,68980
0,2013-12-18,281,1481,92045
1,2013-12-18,388,3970,28992
0,2013-12-19,819,9732,97338
1,2013-12-19,393,345,61302
0,2013-12-20,789,1910,26159
1,2013-12-20,52,3550,70786
0,2013-12-21,593,8651,11729
1,2013-12-21,105,5598,5245
0,2013-12-22,175,49,54654
1,2013-12-22,803,2568,34296
0,2013-12-23,74,2935,54783
1,2013-12-23,931,7649,67621
0,2013-12-24,863,6484,80812
1,2013-12-24,423,5967,54049
0,2013-12-25,124,5130,61370
1,2013-12-25,22,9583,29900
0,2013-12-26,804,2395,95388
1,2013-12-26,29,5723,34920
0,2013-12-27,30,7080,31941
1,2013-12-27,996,7374,37493
0,2013-12-28,958,98,53452
1,2013-12-28,952,4119,44075
0,2013-12-29,507,5197,52640
1,2013-12-29,232,5843,9371
0,2013-12-30,483,6504,31538
1,2013-12-30,154,7635,308
0,2013-12-31,567,9045,3941
1,2013-12-31,537,9455,53690
0,2012-01-01,991,979, 
1,2012-01-01,441,7036, 
0,2012-01-02,516,1507, 
1,2012-01-02,629,452, 
0,2012-01-03,188,1857, 
1,2012-01-03,212,9676, 
0,2012-01-04,845,1985, 
1,2012-01-04,349,4649, 
0,2012-01-05,219,6062, 
1,2012-01-05,444,9039, 
0,2012-01-06,345,4654, 
1,2012-01-06,13,7622, 
0,2012-01-07,519,7717, 
1,2012-01-07,346,753, 
0,2012-01-08,503,598, 
1,2012-01-08,938,3705, 
0,2012-01-09,10,3799, 
1,2012-01-09,109,3606, 
0,2012-01-10,994,7084, 
1,2012-01-10,123,8013, 
0,2012-01-11,514,6316, 
1,2012-01-11,875,4067, 
0,2012-01-12,275,6257, 
1,2012-01-12,609,7248, 
0,2012-01-13,526,6160, 
1,2012-01-13,562,369, 
0,2012-01-14,292,6200, 
1,2012-01-14,984,8361, 
0,2012-01-15,337,6777, 
1,2012-01-15,945,7672, 
0,2012-01-16,309,1635, 
1,2012-01-16,622,6509, 
0,2012-01-17,560,5259, 
1,2012-01-17,176,7265, 
0,2012-01-18,352,7655, 
1,2012-01-18,126,3817, 
0,2012-01-19,697,4548, 
1,2012-01-19,743,8346, 
0,2012-01-20,580,2067, 
1,2012-01-20,588,8762, 
0,2012-01-21,293,2505, 
1,2012-01-21,680,5329, 
0,2012-01-22,126,9818, 
1,2012-01-22,26,1385, 
0,2012-01-23,485,4436, 
1,2012-01-23,904,4727, 
0,2012-01-24,576,5910, 
1,2012-01-24,12,4262, 
0,2012-01-25,881,3481, 
1,2012-01-25,690,7140, 
0,2012-01-26,30,1984, 
1,2012-01-26,196,3556, 
0,2012-01-27,610,6281, 
1,2012-01-27,298,6234, 
0,2012-01-28,776,5556, 
1,2012-01-28,533,5414, 
0,2012-01-29,202,5195, 
1,2012-01-29,532,54, 
0,2012-01-30,235,2297, 
1,2012-01-30,105,524, 
0,2012-01-31,862,5199, 
1,2012-01-31,2,4253, 
0,2012-02-01,18,1227, 
1,2012-02-01,140,2337, 
0,2012-02-02,23,8488, 
1,2012-02-02,113,991, 
0,2012-02-03,333,8580, 
1,2012-02-03,141,7861, 
0,2012-02-04,163,2188, 
1,2012-02-04,442,6398, 
0,2012-02-05,779,6623, 
1,2012-02-05,86,4141, 
0,2012-02-06,930,8012, 
1,2012-02-06,733,9824, 
0,2012-02-07,460,7602, 
1,2012-02-07,487,7499, 
0,2012-02-08,294,3827, 
1,2012-02-08,451,6434, 
0,2012-02-09,540,1726, 
1,2012-02-09,865,9923, 
0,2012-02-10,375,436, 
1,2012-02-10,720,2237, 
0,2012-02-11,553,2949, 
1,2012-02-11,740,1940, 
0,2012-02-12,202,1092, 
1,2012-02-12,410,6231, 
0,2012-02-13,510,1936, 
1,2012-02-13,404,5080, 
0,2012-02-14,690,1801, 
1,2012-02-14,326,7771, 
0,2012-02-15,219,8386, 
1,2012-02-15,442,1502, 
0,2012-02-16,826,8320, 
1,2012-02-16,718,1290, 
0,2012-02-17,928,6411, 
1,2012-02-17,769,4279, 
0,2012-02-18,251,9591, 
1,2012-02-18,920,9873, 
0,2012-02-19,628,4980, 
1,2012-02-19,172,863, 
0,2012-02-20,653,1442, 
1,2012-02-20,272,3915, 
0,2012-02-21,255,2206, 
1,2012-02-21,511,1272, 
0,2012-02-22,313,1974, 
1,2012-02-22,290,5566, 
0,2012-02-23,224,6010, 
1,2012-02-23,14,6116, 
0,2012-02-24,363,3737, 
1,2012-02-24,658,1941, 
0,2012-02-25,750,2257, 
1,2012-02-25,806,8083, 
0,2012-02-26,526,8236, 
1,2012-02-26,770,3677, 
0,2012-02-27,416,3117, 
1,2012-02-27,155,8881, 
0,2012-02-28,908,9006, 
1,2012-02-28,397,3043, 
0,2012-02-29,0,4918, 
1,2012-02-29,783,3879, 
0,2012-03-01,128,645, 
1,2012-03-01,970,3407, 
0,2012-03-02,900,8676, 
1,2012-03-02,216,6918, 
0,2012-03-03,4,2594, 
1,2012-03-03,519,2710, 
0,2012-03-04,599,6046, 
1,2012-03-04,592,1414, 
0,2012-03-05,528,6714, 
1,2012-03-05,897,7349, 
0,2012-03-06,588,8727, 
1,2012-03-06,908,7006, 
0,2012-03-07,253,2831, 
1,2012-03-07,139,5900, 
0,2012-03-08,731,2549, 
1,2012-03-08,971,2416, 
0,2012-03-09,394,501, 
1,2012-03-09,768,1314, 
0,2012-03-10,885,6499, 
1,2012-03-10,934,6855, 
0,2012-03-11,856,3603, 
1,2012-03-11,37,6182, 
0,2012-03-12,959,7643, 
1,2012-03-12,121,6996, 
0,2012-03-13,236,2709, 
1,2012-03-13,139,7846, 
0,2012-03-14,770,666, 
1,2012-03-14,841,5166, 
0,2012-03-15,196,6828, 
1,2012-03-15,386,5741, 
0,2012-03-16,973,4353, 
1,2012-03-16,147,3187, 
0,2012-03-17,212,4582, 
1,2012-03-17,332,9523, 
0,2012-03-18,926,8897, 
1,2012-03-18,996,1940, 
0,2012-03-19,797,5972, 
1,2012-03-19,866,9305, 
0,2012-03-20,272,8638, 
1,2012-03-20,467,3387, 
0,2012-03-21,430,3846, 
1,2012-03-21,28,2723, 
0,2012-03-22,347,4984, 
1,2012-03-22,463,440, 
0,2012-03-23,694,4736, 
1,2012-03-23,927,1296, 
0,2012-03-24,317,6594, 
1,2012-03-24,142,1431, 
0,2012-03-25,315,5607, 
1,2012-03-25,492,6200, 
0,2012-03-26,71,4336, 
1,2012-03-26,100,328, 
0,2012-03-27,437,9530, 
1,2012-03-27,446,4072, 
0,2012-03-28,869,9872, 
1,2012-03-28,856,1998, 
0,2012-03-29,951,1372, 
1,2012-03-29,883,297, 
0,2012-03-30,22,2448, 
1,2012-03-30,377,2482, 
0,2012-03-31,669,8657, 
1,2012-03-31,730,7029, 
0,2012-04-01,627,4093, 
1,2012-04-01,620,7972, 
0,2012-04-02,664,5272, 
1,2012-04-02,38,6353, 
0,2012-04-03,91,5405, 
1,2012-04-03,543,1361, 
0,2012-04-04,29,2213, 
1,2012-04-04,123,3911, 
0,2012-04-05,832,4570, 
1,2012-04-05,398,8330, 
0,2012-04-06,929,208, 
1,2012-04-06,664,1627, 
0,2012-04-07,573,7199, 
1,2012-04-07,754,3450, 
0,2012-04-08,735,1810, 
1,2012-04-08,940,5435, 
0,2012-04-09,168,2694, 
1,2012-04-09,157,9170, 
0,2012-04-10,693,6535, 
1,2012-04-10,560,5409, 
0,2012-04-11,305,9432, 
1,2012-04-11,982,5935, 
0,2012-04-12,166,7835, 
1,2012-04-12,528,1362, 
0,2012-04-13,268,9474, 
1,2012-04-13,437,822, 
0,2012-04-14,456,1003, 
1,2012-04-14,684,9945, 
0,2012-04-15,437,8550, 
1,2012-04-15,746,2409, 
0,2012-04-16,18,5170, 
1,2012-04-16,844,5160, 
0,2012-04-17,776,1511, 
1,2012-04-17,354,6482, 
0,2012-04-18,992,2864, 
1,2012-04-18,975,7023, 
0,2012-04-19,112,7210, 
1,2012-04-19,998,5686, 
0,2012-04-20,445,4053, 
1,2012-04-20,855,938, 
0,2012-04-21,4,457, 
1,2012-04-21,314,4255, 
0,2012-04-22,9,3772, 
1,2012-04-22,721,1860, 
0,2012-04-23,219,4716, 
1,2012-04-23,21,8641, 
0,2012-04-24,707,2946, 
1,2012-04-24,612,4860, 
0,2012-04-25,822,5830, 
1,2012-04-25,76,1063, 
0,2012-04-26,352,6577, 
1,2012-04-26,215,174, 
0,2012-04-27,574,3038, 
1,2012-04-27,182,4483, 
0,2012-04-28,390,8885, 
1,2012-04-28,277,387, 
0,2012-04-29,474,5613, 
1,2012-04-29,70,7644, 
0,2012-04-30,54,3684, 
1,2012-04-30,284,4934, 
0,2012-05-01,499,7407, 
1,2012-05-01,837,8232, 
0,2012-05-02,8,8473, 
1,2012-05-02,160,9704, 
0,2012-05-03,494,248, 
1,2012-05-03,80,6150, 
0,2012-05-04,586,9854, 
1,2012-05-04,429,606, 
0,2012-05-05,354,7727, 
1,2012-05-05,992,3016, 
0,2012-05-06,155,2107, 
1,2012-05-06,791,1822, 
0,2012-05-07,634,1950, 
1,2012-05-07,708,9413, 
0,2012-05-08,229,3023, 
1,2012-05-08,911,2708, 
0,2012-05-09,433,3309, 
1,2012-05-09,115,6620, 
0,2012-05-10,36,4116, 
1,2012-05-10,31,2219, 
0,2012-05-11,467,1024, 
1,2012-05-11,511,3764, 
0,2012-05-12,431,112, 
1,2012-05-12,493,6788, 
0,2012-05-13,212,8748, 
1,2012-05-13,219,2429, 
0,2012-05-14,255,4462, 
1,2012-05-14,401,9839, 
0,2012-05-15,289,3154, 
1,2012-05-15,418,3548, 
0,2012-05-16,276,4652, 
1,2012-05-16,640,304, 
0,2012-05-17,358,4141, 
1,2012-05-17,713,8147, 
0,2012-05-18,556,1110, 
1,2012-05-18,458,1837, 
0,2012-05-19,26,8231, 
1,2012-05-19,171,5115, 
0,2012-05-20,262,7896, 
1,2012-05-20,281,3544, 
0,2012-05-21,477,7296, 
1,2012-05-21,808,2487, 
0,2012-05-22,460,5651, 
1,2012-05-22,847,9512, 
0,2012-05-23,465,3967, 
1,2012-05-23,462,1622, 
0,2012-05-24,124,2625, 
1,2012-05-24,227,9611, 
0,2012-05-25,202,723, 
1,2012-05-25,371,9298, 
0,2012-05-26,371,82, 
1,2012-05-26,887,4873, 
0,2012-05-27,240,550, 
1,2012-05-27,842,6527, 
0,2012-05-28,15,4394, 
1,2012-05-28,847,2106, 
0,2012-05-29,822,9956, 
1,2012-05-29,232,5238, 
0,2012-05-30,409,5027, 
1,2012-05-30,472,8188, 
0,2012-05-31,300,6725, 
1,2012-05-31,547,5435, 
0,2012-06-01,499,923, 
1,2012-06-01,6,114, 
0,2012-06-02,260,7456, 
1,2012-06-02,90,7341, 
0,2012-06-03,136,9017, 
1,2012-06-03,422,6802, 
0,2012-06-04,20,4709, 
1,2012-06-04,494,9883, 
0,2012-06-05,13,4901, 
1,2012-06-05,920,6504, 
0,2012-06-06,986,8228, 
1,2012-06-06,400,4206, 
0,2012-06-07,252,7685, 
1,2012-06-07,823,3354, 
0,2012-06-08,125,4660, 
1,2012-06-08,257,6455, 
0,2012-06-09,43,5616, 
1,2012-06-09,731,9538, 
0,2012-06-10,144,4606, 
1,2012-06-10,159,6394, 
0,2012-06-11,208,3972, 
1,2012-06-11,942,1202, 
0,2012-06-12,867,3138, 
1,2012-06-12,616,3359, 
0,2012-06-13,352,9860, 
1,2012-06-13,911,2078, 
0,2012-06-14,316,4605, 
1,2012-06-14,125,7488, 
0,2012-06-15,497,4072, 
1,2012-06-15,288,9695, 
0,2012-06-16,109,1534, 
1,2012-06-16,239,9711, 
0,2012-06-17,28,4142, 
1,2012-06-17,773,4343, 
0,2012-06-18,69,5678, 
1,2012-06-18,979,7715, 
0,2012-06-19,916,3287, 
1,2012-06-19,447,8162, 
0,2012-06-20,443,6977, 
1,2012-06-20,181,784, 
0,2012-06-21,625,1110, 
1,2012-06-21,572,4576, 
0,2012-06-22,519,3960, 
1,2012-06-22,123,3793, 
0,2012-06-23,85,4405, 
1,2012-06-23,788,3870, 
0,2012-06-24,491,3139, 
1,2012-06-24,587,1928, 
0,2012-06-25,497,5929, 
1,2012-06-25,841,3613, 
0,2012-06-26,304,7489, 
1,2012-06-26,405,1587, 
0,2012-06-27,530,6991, 
1,2012-06-27,882,1462, 
0,2012-06-28,808,947, 
1,2012-06-28,745,1614, 
0,2012-06-29,854,822, 
1,2012-06-29,119,5507, 
0,2012-06-30,779,3461, 
1,2012-06-30,805,8440, 
0,2012-07-01,715,9743, 
1,2012-07-01,260,4480, 
0,2012-07-02,818,1825, 
1,2012-07-02,577,8427, 
0,2012-07-03,966,6878, 
1,2012-07-03,845,8795, 
0,2012-07-04,755,1453, 
1,2012-07-04,503,9930, 
0,2012-07-05,231,5397, 
1,2012-07-05,431,4718, 
0,2012-07-06,47,3592, 
1,2012-07-06,45,7670, 
0,2012-07-07,808,3493, 
1,2012-07-07,514,6842, 
0,2012-07-08,675,2665, 
1,2012-07-08,271,1779, 
0,2012-07-09,139,2922, 
1,2012-07-09,22,1373, 
0,2012-07-10,763,2108, 
1,2012-07-10,46,5735, 
0,2012-07-11,165,1733, 
1,2012-07-11,577,4501, 
0,2012-07-12,643,8722, 
1,2012-07-12,170,4111, 
0,2012-07-13,585,7536, 
1,2012-07-13,721,4154, 
0,2012-07-14,553,9512, 
1,2012-07-14,899,9533, 
0,2012-07-15,414,3539, 
1,2012-07-15,177,1978, 
0,2012-07-16,245,1182, 
1,2012-07-16,981,2544, 
0,2012-07-17,120,404, 
1,2012-07-17,133,6433, 
0,2012-07-18,322,9989, 
1,2012-07-18,920,2283, 
0,2012-07-19,936,5423, 
1,2012-07-19,54,1798, 
0,2012-07-20,894,6297, 
1,2012-07-20,459,7858, 
0,2012-07-21,779,5472, 
1,2012-07-21,367,6297, 
0,2012-07-22,763,9458, 
1,2012-07-22,131,9850, 
0,2012-07-23,102,165, 
1,2012-07-23,24,365, 
0,2012-07-24,968,9841, 
1,2012-07-24,836,4046, 
0,2012-07-25,178,4679, 
1,2012-07-25,453,1981, 
0,2012-07-26,610,2080, 
1,2012-07-26,449,8743, 
0,2012-07-27,46,6079, 
1,2012-07-27,172,6120, 
0,2012-07-28,955,1266, 
1,2012-07-28,779,7919, 
0,2012-07-29,428,951, 
1,2012-07-29,162,4822, 
0,2012-07-30,617,3925, 
1,2012-07-30,771,1061, 
0,2012-07-31,651,2250, 
1,2012-07-31,567,331, 
0,2012-08-01,146,5499, 
1,2012-08-01,19,9909, 
0,2012-08-02,910,3500, 
1,2012-08-02,709,8791, 
0,2012-08-03,416,9701, 
1,2012-08-03,218,8826, 
0,2012-08-04,157,5038, 
1,2012-08-04,914,6114, 
0,2012-08-05,859,7615, 
1,2012-08-05,368,6717, 
0,2012-08-06,619,567, 
1,2012-08-06,640,3749, 
0,2012-08-07,802,3907, 
1,2012-08-07,231,1074, 
0,2012-08-08,894,6297, 
0,2012-08-09,17,9426, 
1,2012-08-09,675,6367, 
0,2012-08-10,57,3660, 
1,2012-08-10,695,6056, 
0,2012-08-11,788,2250, 
1,2012-08-11,622,1336, 
0,2012-08-12,649,4223, 78163
1,2012-08-12,499,5422, 20851
0,2012-08-13,714,2361, 84165
1,2012-08-13,753,4286, 93561
0,2012-08-14,909,5880, 25081
1,2012-08-14,987,1579, 78557
0,2012-08-15,65,5253, 87767
1,2012-08-15,845,9856, 71250
0,2012-08-16,358,3040, 00592
1,2012-08-16,193,1170, 50465
0,2012-08-17,830,8864, 26242
1,2012-08-17,629,2307, 92552
0,2012-08-18,575,9836, 92662
1,2012-08-18,947,8086, 64870
0,2012-08-19,382,9628, 23241
1,2012-08-19,170,2687, 50527
0,2012-08-20,551,1178, 44072
1,2012-08-20,806,9219, 90882
0,2012-08-21,770,2831, 29800
1,2012-08-21,507,9828, 35192
0,2012-08-22,764,5468, 32508
1,2012-08-22,184,8128, 84197
0,2012-08-23,774,2479, 52393
1,2012-08-23,128,1431, 53185
0,2012-08-24,489,1244, 42270
1,2012-08-24,325,6729, 60268
0,2012-08-25,388,6210, 61082
1,2012-08-25,859,9858, 71699
0,2012-08-26,69,5636, 58332
1,2012-08-26,606,6882, 77816
0,2012-08-27,695,9364, 02801
1,2012-08-27,688,6186, 27338
0,2012-08-28,581,1803, 80222
1,2012-08-28,650,7621, 63094
0,2012-08-29,183,6790, 83233
1,2012-08-29,175,3485, 48315
0,2012-08-30,546,3822, 12800
1,2012-08-30,524,5506, 79889
0,2012-08-31,399,4995, 48637
1,2012-08-31,870,4550, 42490
0,2012-09-01,827,7955, 66917
1,2012-09-01,77,105, 87154
0,2012-09-02,264,6630, 08256
1,2012-09-02,536,8412, 30450
0,2012-09-03,106,5169, 56239
1,2012-09-03,19,4889, 36190
0,2012-09-04,898,8354, 26741
1,2012-09-04,468,6413, 21412
0,2012-09-05,835,9581, 13614
1,2012-09-05,433,7598, 14904
0,2012-09-06,54,7206, 15762
1,2012-09-06,351,4670, 67167
0,2012-09-07,839,7661, 63314
1,2012-09-07,1,2223, 55046
0,2012-09-08,617,2367, 69889
1,2012-09-08,45,4442, 61658
0,2012-09-09,44,4094, 01659
1,2012-09-09,590,5125, 47008
0,2012-09-10,200,2152, 92061
1,2012-09-10,25,1989, 51492
0,2012-09-11,775,4898, 13559
1,2012-09-11,388,3112, 35762
0,2012-09-12,574,8073, 01222
1,2012-09-12,137,1565, 00440
0,2012-09-13,420,9851, 76212
1,2012-09-13,791,5523, 62620
0,2012-09-14,512,7292, 15026
1,2012-09-14,198,8623, 26583
0,2012-09-15,488,5523, 03637
1,2012-09-15,296,5515, 43996
0,2012-09-16,30,5229, 88237
1,2012-09-16,660,3740, 95539
0,2012-09-17,953,9977, 39895
1,2012-09-17,29,9881, 77217
0,2012-09-18,477,9710, 30651
1,2012-09-18,24,3705, 66187
0,2012-09-19,747,4729, 76746
1,2012-09-19,513,304, 25959
0,2012-09-20,623,5258, 10231
1,2012-09-20,443,5898, 64656
0,2012-09-21,690,6105, 80097
1,2012-09-21,230,8766, 51483
0,2012-09-22,553,9798, 65793
1,2012-09-22,252,789, 34373
0,2012-09-23,724,8555, 32887
1,2012-09-23,11,5051, 11012
0,2012-09-24,280,5910, 82653
1,2012-09-24,181,9967, 82049
0,2012-09-25,943,6388, 47226
1,2012-09-25,9,1211, 28041
0,2012-09-26,799,7246, 67034
1,2012-09-26,11,4783, 04383
0,2012-09-27,609,185, 45738
1,2012-09-27,553,4615, 53723
0,2012-09-28,128,1541, 18592
1,2012-09-28,628,9733, 19894
0,2012-09-29,605,2364, 84583
1,2012-09-29,421,1514, 37837
0,2012-09-30,912,2633, 22913
1,2012-09-30,677,5709, 09954
0,2012-10-01,21,6893, 88725
1,2012-10-01,352,7574, 01214
0,2012-10-02,286,2829, 02551
1,2012-10-02,122,5344, 49200
0,2012-10-03,651,9803, 29223
1,2012-10-03,661,5963, 67160
0,2012-10-04,706,7484, 65878
1,2012-10-04,151,1925, 71741
0,2012-10-05,826,5954, 98106
1,2012-10-05,248,4116, 61757
0,2012-10-06,544,3321, 28839
1,2012-10-06,485,4759, 98089
0,2012-10-07,276,801, 10783
1,2012-10-07,250,6624, 29973
0,2012-10-08,952,2344, 98197
1,2012-10-08,861,1718, 36273
0,2012-10-09,716,3977, 61727
1,2012-10-09,559,2692, 98849
0,2012-10-10,667,7892, 66743
1,2012-10-10,945,432, 94540
0,2012-10-11,264,5707, 45504
1,2012-10-11,491,1395, 26891
0,2012-10-12,678,2797, 21736
1,2012-10-12,870,6257, 23613
0,2012-10-13,340,8945, 33917
1,2012-10-13,547,2615, 90157
0,2012-10-14,541,3409, 99548
1,2012-10-14,395,5689, 69320
0,2012-10-15,365,8794, 08310
1,2012-10-15,803,9358, 56167
0,2012-10-16,995,9233, 57215
1,2012-10-16,816,8627, 61317
0,2012-10-17,649,5107, 59752
1,2012-10-17,102,5674, 86622
0,2012-10-18,746,4855, 92664
1,2012-10-18,847,3185, 23892
0,2012-10-19,924,4303, 36528
1,2012-10-19,512,5223, 46849
0,2012-10-20,442,1339, 38373
1,2012-10-20,997,201, 80384
0,2012-10-21,984,2666, 62064
1,2012-10-21,866,8133, 40273
0,2012-10-22,727,5961, 83477
1,2012-10-22,994,2069, 37467
0,2012-10-23,965,2784, 75476
1,2012-10-23,636,7889, 14756
0,2012-10-24,621,1109, 65716
1,2012-10-24,167,3486, 60803
0,2012-10-25,103,34, 17940
1,2012-10-25,631,920, 76605
0,2012-10-26,322,4112, 74898
1,2012-10-26,774,4105, 59641
0,2012-10-27,682,5577, 12205
1,2012-10-27,282,9720, 79349
0,2012-10-28,661,7778, 23722
1,2012-10-28,762,6001, 58210
0,2012-10-29,280,7605, 73856
1,2012-10-29,488,6100, 06298
0,2012-10-30,135,8342, 94963
1,2012-10-30,845,3673, 87393
0,2012-10-31,680,9645, 17617
1,2012-10-31,240,8233, 01166
0,2012-11-01,349,3441, 89501
1,2012-11-01,527,5156, 91442
0,2012-11-02,518,7233, 51206
1,2012-11-02,856,4908, 58754
0,2012-11-03,547,398, 36474
1,2012-11-03,292,5798, 01328
0,2012-11-04,85,8183, 79062
1,2012-11-04,759,3610, 64947
0,2012-11-05,206,4789, 26873
1,2012-11-05,373,685, 30221
0,2012-11-06,26,8349, 84013
1,2012-11-06,675,1229, 46534
0,2012-11-07,776,2173, 18177
1,2012-11-07,154,6204, 37886
0,2012-11-08,253,5287, 77242
1,2012-11-08,302,6151, 59637
0,2012-11-09,476,5118, 82040
1,2012-11-09,811,6063, 33718
0,2012-11-10,299,7169, 36085
1,2012-11-10,802,3325, 44424
0,2012-11-11,84,9610, 60332
1,2012-11-11,229,9167, 76024
0,2012-11-12,615,1854, 52329
1,2012-11-12,663,8552, 49080
0,2012-11-13,402,8455, 30216
1,2012-11-13,587,8565, 84621
0,2012-11-14,271,1792, 55279
1,2012-11-14,163,5799, 95683
0,2012-11-15,144,8775, 42672
1,2012-11-15,325,7412, 67238
0,2012-11-16,301,9560, 54794
1,2012-11-16,825,4561, 69689
0,2012-11-17,294,8891, 03589
1,2012-11-17,535,3084, 67985
0,2012-11-18,278,3776, 89799
1,2012-11-18,351,7226, 58032
0,2012-11-19,163,3628, 76255
1,2012-11-19,120,5423, 93914
0,2012-11-20,715,5713, 71115
1,2012-11-20,137,6369, 77591
0,2012-11-21,125,5100, 25902
1,2012-11-21,414,4163, 20822
0,2012-11-22,239,881, 86224
1,2012-11-22,917,4157, 81772
0,2012-11-23,282,7845, 63755
1,2012-11-23,601,7149, 43992
0,2012-11-24,242,8990, 17559
1,2012-11-24,448,7917, 60564
0,2012-11-25,182,1998, 96755
1,2012-11-25,951,2569, 00745
0,2012-11-26,220,5671, 58575
1,2012-11-26,785,1256, 82819
0,2012-11-27,501,5546, 16600
1,2012-11-27,652,3039, 36257
0,2012-11-28,453,7720, 23024
1,2012-11-28,20,7810, 55685
0,2012-11-29,225,1858, 15899
1,2012-11-29,108,5558, 07700
0,2012-11-30,281,5426, 21120
1,2012-11-30,938,6751, 18187
0,2012-12-01,645,7269, 26130
1,2012-12-01,361,6109, 98854
0,2012-12-02,13,9286, 87335
1,2012-12-02,667,1915, 00370
0,2012-12-03,865,3017, 37063
1,2012-12-03,284,2141, 45550
0,2012-12-04,0,2202, 23664
1,2012-12-04,556,1413, 81749
0,2012-12-05,790,5615, 18269
1,2012-12-05,272,6228, 29154
0,2012-12-06,222,8203, 17832
1,2012-12-06,118,5312, 18073
0,2012-12-07,821,1809, 60049
1,2012-12-07,303,4007, 15916
0,2012-12-08,291,1647, 06747
1,2012-12-08,830,5723, 71619
0,2012-12-09,896,6052, 28225
1,2012-12-09,121,633, 01508
0,2012-12-10,961,3419, 45970
