Draw,Date,Pick3,Date_Delta
1,2012-03-26,100,450.0
0,2012-03-27,437,451.0
1,2012-03-27,446,451.0
0,2012-03-28,869,452.0
1,2012-03-28,856,452.0
0,2012-03-29,951,453.0
1,2012-03-29,883,453.0
0,2012-03-30,22,454.0
1,2012-03-30,377,454.0
0,2012-03-31,669,455.0
1,2012-03-31,730,455.0
0,2012-04-01,627,456.0
1,2012-04-01,620,456.0
0,2012-04-02,664,457.0
1,2012-04-02,38,457.0
0,2012-04-03,91,458.0
1,2012-04-03,543,458.0
0,2012-04-04,29,459.0
1,2012-04-04,123,459.0
0,2012-04-05,832,460.0
1,2012-04-05,398,460.0
0,2012-04-06,929,461.0
1,2012-04-06,664,461.0
0,2012-04-07,573,462.0
1,2012-04-07,754,462.0
0,2012-04-08,735,463.0
1,2012-04-08,940,463.0
0,2012-04-09,168,464.0
1,2012-04-09,157,464.0
0,2012-04-10,693,465.0
1,2012-04-10,560,465.0
0,2012-04-11,305,466.0
1,2012-04-11,982,466.0
0,2012-04-12,166,467.0
1,2012-04-12,528,467.0
0,2012-04-13,268,468.0
1,2012-04-13,437,468.0
0,2012-04-14,456,469.0
1,2012-04-14,684,469.0
0,2012-04-15,437,470.0
1,2012-04-15,746,470.0
0,2012-04-16,18,471.0
1,2012-04-16,844,471.0
0,2012-04-17,776,472.0
1,2012-04-17,354,472.0
0,2012-04-18,992,473.0
1,2012-04-18,975,473.0
0,2012-04-19,112,474.0
1,2012-04-19,998,474.0
0,2012-04-20,445,475.0
1,2012-04-20,855,475.0
0,2012-04-21,4,476.0
1,2012-04-21,314,476.0
0,2012-04-22,9,477.0
1,2012-04-22,721,477.0
0,2012-04-23,219,478.0
1,2012-04-23,21,478.0
0,2012-04-24,707,479.0
1,2012-04-24,612,479.0
0,2012-04-25,822,480.0
1,2012-04-25,76,480.0
0,2012-04-26,352,481.0
1,2012-04-26,215,481.0
0,2012-04-27,574,482.0
1,2012-04-27,182,482.0
0,2012-04-28,390,483.0
1,2012-04-28,277,483.0
0,2012-04-29,474,484.0
1,2012-04-29,70,484.0
0,2012-04-30,54,485.0
1,2012-04-30,284,485.0
0,2012-05-01,499,486.0
1,2012-05-01,837,486.0
0,2012-05-02,8,487.0
1,2012-05-02,160,487.0
0,2012-05-03,494,488.0
1,2012-05-03,80,488.0
0,2012-05-04,586,489.0
1,2012-05-04,429,489.0
0,2012-05-05,354,490.0
1,2012-05-05,992,490.0
0,2012-05-06,155,491.0
1,2012-05-06,791,491.0
0,2012-05-07,634,492.0
1,2012-05-07,708,492.0
0,2012-05-08,229,493.0
1,2012-05-08,911,493.0
0,2012-05-09,433,494.0
1,2012-05-09,115,494.0
0,2012-05-10,36,495.0
1,2012-05-10,31,495.0
0,2012-05-11,467,496.0
1,2012-05-11,511,496.0
0,2012-05-12,431,497.0
1,2012-05-12,493,497.0
0,2012-05-13,212,498.0
1,2012-05-13,219,498.0
0,2012-05-14,255,499.0
1,2012-05-14,401,499.0
0,2012-05-15,289,500.0
1,2012-05-15,418,500.0
0,2012-05-16,276,501.0
1,2012-05-16,640,501.0
0,2012-05-17,358,502.0
1,2012-05-17,713,502.0
0,2012-05-18,556,503.0
1,2012-05-18,458,503.0
0,2012-05-19,26,504.0
1,2012-05-19,171,504.0
0,2012-05-20,262,505.0
1,2012-05-20,281,505.0
0,2012-05-21,477,506.0
1,2012-05-21,808,506.0
0,2012-05-22,460,507.0
1,2012-05-22,847,507.0
0,2012-05-23,465,508.0
1,2012-05-23,462,508.0
0,2012-05-24,124,509.0
1,2012-05-24,227,509.0
0,2012-05-25,202,510.0
1,2012-05-25,371,510.0
0,2012-05-26,371,511.0
1,2012-05-26,887,511.0
0,2012-05-27,240,512.0
1,2012-05-27,842,512.0
0,2012-05-28,15,513.0
1,2012-05-28,847,513.0
0,2012-05-29,822,514.0
1,2012-05-29,232,514.0
0,2012-05-30,409,515.0
1,2012-05-30,472,515.0
0,2012-05-31,300,516.0
1,2012-05-31,547,516.0
0,2012-06-01,499,517.0
1,2012-06-01,6,517.0
0,2012-06-02,260,518.0
1,2012-06-02,90,518.0
0,2012-06-03,136,519.0
1,2012-06-03,422,519.0
0,2012-06-04,20,520.0
1,2012-06-04,494,520.0
0,2012-06-05,13,521.0
1,2012-06-05,920,521.0
0,2012-06-06,986,522.0
1,2012-06-06,400,522.0
0,2012-06-07,252,523.0
1,2012-06-07,823,523.0
0,2012-06-08,125,524.0
1,2012-06-08,257,524.0
0,2012-06-09,43,525.0
1,2012-06-09,731,525.0
0,2012-06-10,144,526.0
1,2012-06-10,159,526.0
0,2012-06-11,208,527.0
1,2012-06-11,942,527.0
0,2012-06-12,867,528.0
1,2012-06-12,616,528.0
0,2012-06-13,352,529.0
1,2012-06-13,911,529.0
0,2012-06-14,316,530.0
1,2012-06-14,125,530.0
0,2012-06-15,497,531.0
1,2012-06-15,288,531.0
0,2012-06-16,109,532.0
1,2012-06-16,239,532.0
0,2012-06-17,28,533.0
1,2012-06-17,773,533.0
0,2012-06-18,69,534.0
1,2012-06-18,979,534.0
0,2012-06-19,916,535.0
1,2012-06-19,447,535.0
0,2012-06-20,443,536.0
1,2012-06-20,181,536.0
0,2012-06-21,625,537.0
1,2012-06-21,572,537.0
0,2012-06-22,519,538.0
1,2012-06-22,123,538.0
0,2012-06-23,85,539.0
1,2012-06-23,788,539.0
0,2012-06-24,491,540.0
1,2012-06-24,587,540.0
0,2012-06-25,497,541.0
1,2012-06-25,841,541.0
0,2012-06-26,304,542.0
1,2012-06-26,405,542.0
0,2012-06-27,530,543.0
1,2012-06-27,882,543.0
0,2012-06-28,808,544.0
1,2012-06-28,745,544.0
0,2012-06-29,854,545.0
1,2012-06-29,119,545.0
0,2012-06-30,779,546.0
1,2012-06-30,805,546.0
0,2012-07-01,715,547.0
1,2012-07-01,260,547.0
0,2012-07-02,818,548.0
1,2012-07-02,577,548.0
0,2012-07-03,966,549.0
1,2012-07-03,845,549.0
0,2012-07-04,755,550.0
1,2012-07-04,503,550.0
0,2012-07-05,231,551.0
1,2012-07-05,431,551.0
0,2012-07-06,47,552.0
1,2012-07-06,45,552.0
0,2012-07-07,808,553.0
1,2012-07-07,514,553.0
0,2012-07-08,675,554.0
1,2012-07-08,271,554.0
0,2012-07-09,139,555.0
1,2012-07-09,22,555.0
0,2012-07-10,763,556.0
1,2012-07-10,46,556.0
0,2012-07-11,165,557.0
1,2012-07-11,577,557.0
0,2012-07-12,643,558.0
1,2012-07-12,170,558.0
0,2012-07-13,585,559.0
1,2012-07-13,721,559.0
0,2012-07-14,553,560.0
1,2012-07-14,899,560.0
0,2012-07-15,414,561.0
1,2012-07-15,177,561.0
0,2012-07-16,245,562.0
1,2012-07-16,981,562.0
0,2012-07-17,120,563.0
1,2012-07-17,133,563.0
0,2012-07-18,322,564.0
1,2012-07-18,920,564.0
0,2012-07-19,936,565.0
1,2012-07-19,54,565.0
0,2012-07-20,894,566.0
1,2012-07-20,459,566.0
0,2012-07-21,779,567.0
1,2012-07-21,367,567.0
0,2012-07-22,763,568.0
1,2012-07-22,131,568.0
0,2012-07-23,102,569.0
1,2012-07-23,24,569.0
0,2012-07-24,968,570.0
1,2012-07-24,836,570.0
0,2012-07-25,178,571.0
1,2012-07-25,453,571.0
0,2012-07-26,610,572.0
1,2012-07-26,449,572.0
0,2012-07-27,46,573.0
1,2012-07-27,172,573.0
0,2012-07-28,955,574.0
1,2012-07-28,779,574.0
0,2012-07-29,428,575.0
1,2012-07-29,162,575.0
0,2012-07-30,617,576.0
1,2012-07-30,771,576.0
0,2012-07-31,651,577.0
1,2012-07-31,567,577.0
0,2012-08-01,146,578.0
1,2012-08-01,19,578.0
0,2012-08-02,910,579.0
1,2012-08-02,709,579.0
0,2012-08-03,416,580.0
1,2012-08-03,218,580.0
0,2012-08-04,157,581.0
1,2012-08-04,914,581.0
0,2012-08-05,859,582.0
1,2012-08-05,368,582.0
0,2012-08-06,619,583.0
1,2012-08-06,640,583.0
0,2012-08-07,802,584.0
1,2012-08-07,231,584.0
0,2012-08-08,894,585.0
0,2012-08-09,17,586.0
1,2012-08-09,675,586.0
0,2012-08-10,57,587.0
1,2012-08-10,695,587.0
0,2012-08-11,788,588.0
1,2012-08-11,622,588.0
0,2012-08-12,649,589.0
1,2012-08-12,499,589.0
0,2012-08-13,714,590.0
1,2012-08-13,753,590.0
0,2012-08-14,909,591.0
1,2012-08-14,987,591.0
0,2012-08-15,65,592.0
1,2012-08-15,845,592.0
0,2012-08-16,358,593.0
1,2012-08-16,193,593.0
0,2012-08-17,830,594.0
1,2012-08-17,629,594.0
0,2012-08-18,575,595.0
1,2012-08-18,947,595.0
0,2012-08-19,382,596.0
1,2012-08-19,170,596.0
0,2012-08-20,551,597.0
1,2012-08-20,806,597.0
0,2012-08-21,770,598.0
1,2012-08-21,507,598.0
0,2012-08-22,764,599.0
1,2012-08-22,184,599.0
0,2012-08-23,774,600.0
1,2012-08-23,128,600.0
0,2012-08-24,489,601.0
1,2012-08-24,325,601.0
0,2012-08-25,388,602.0
1,2012-08-25,859,602.0
0,2012-08-26,69,603.0
1,2012-08-26,606,603.0
0,2012-08-27,695,604.0
1,2012-08-27,688,604.0
0,2012-08-28,581,605.0
1,2012-08-28,650,605.0
0,2012-08-29,183,606.0
1,2012-08-29,175,606.0
0,2012-08-30,546,607.0
1,2012-08-30,524,607.0
0,2012-08-31,399,608.0
1,2012-08-31,870,608.0
0,2012-09-01,827,609.0
1,2012-09-01,77,609.0
0,2012-09-02,264,610.0
1,2012-09-02,536,610.0
0,2012-09-03,106,611.0
1,2012-09-03,19,611.0
0,2012-09-04,898,612.0
1,2012-09-04,468,612.0
0,2012-09-05,835,613.0
1,2012-09-05,433,613.0
0,2012-09-06,54,614.0
1,2012-09-06,351,614.0
0,2012-09-07,839,615.0
1,2012-09-07,1,615.0
0,2012-09-08,617,616.0
1,2012-09-08,45,616.0
0,2012-09-09,44,617.0
1,2012-09-09,590,617.0
0,2012-09-10,200,618.0
1,2012-09-10,25,618.0
0,2012-09-11,775,619.0
1,2012-09-11,388,619.0
0,2012-09-12,574,620.0
1,2012-09-12,137,620.0
0,2012-09-13,420,621.0
1,2012-09-13,791,621.0
0,2012-09-14,512,622.0
1,2012-09-14,198,622.0
0,2012-09-15,488,623.0
1,2012-09-15,296,623.0
0,2012-09-16,30,624.0
1,2012-09-16,660,624.0
0,2012-09-17,953,625.0
1,2012-09-17,29,625.0
0,2012-09-18,477,626.0
1,2012-09-18,24,626.0
0,2012-09-19,747,627.0
1,2012-09-19,513,627.0
0,2012-09-20,623,628.0
1,2012-09-20,443,628.0
0,2012-09-21,690,629.0
1,2012-09-21,230,629.0
0,2012-09-22,553,630.0
1,2012-09-22,252,630.0
0,2012-09-23,724,631.0
1,2012-09-23,11,631.0
0,2012-09-24,280,632.0
1,2012-09-24,181,632.0
0,2012-09-25,943,633.0
1,2012-09-25,9,633.0
0,2012-09-26,799,634.0
1,2012-09-26,11,634.0
0,2012-09-27,609,635.0
1,2012-09-27,553,635.0
0,2012-09-28,128,636.0
1,2012-09-28,628,636.0
0,2012-09-29,605,637.0
1,2012-09-29,421,637.0
0,2012-09-30,912,638.0
1,2012-09-30,677,638.0
0,2012-10-01,21,639.0
1,2012-10-01,352,639.0
0,2012-10-02,286,640.0
1,2012-10-02,122,640.0
0,2012-10-03,651,641.0
1,2012-10-03,661,641.0
0,2012-10-04,706,642.0
1,2012-10-04,151,642.0
0,2012-10-05,826,643.0
1,2012-10-05,248,643.0
0,2012-10-06,544,644.0
1,2012-10-06,485,644.0
0,2012-10-07,276,645.0
1,2012-10-07,250,645.0
0,2012-10-08,952,646.0
1,2012-10-08,861,646.0
0,2012-10-09,716,647.0
1,2012-10-09,559,647.0
0,2012-10-10,667,648.0
1,2012-10-10,945,648.0
0,2012-10-11,264,649.0
1,2012-10-11,491,649.0
0,2012-10-12,678,650.0
1,2012-10-12,870,650.0
0,2012-10-13,340,651.0
1,2012-10-13,547,651.0
0,2012-10-14,541,652.0
1,2012-10-14,395,652.0
0,2012-10-15,365,653.0
1,2012-10-15,803,653.0
0,2012-10-16,995,654.0
1,2012-10-16,816,654.0
0,2012-10-17,649,655.0
1,2012-10-17,102,655.0
0,2012-10-18,746,656.0
1,2012-10-18,847,656.0
0,2012-10-19,924,657.0
1,2012-10-19,512,657.0
0,2012-10-20,442,658.0
1,2012-10-20,997,658.0
0,2012-10-21,984,659.0
1,2012-10-21,866,659.0
0,2012-10-22,727,660.0
1,2012-10-22,994,660.0
0,2012-10-23,965,661.0
1,2012-10-23,636,661.0
0,2012-10-24,621,662.0
1,2012-10-24,167,662.0
0,2012-10-25,103,663.0
1,2012-10-25,631,663.0
0,2012-10-26,322,664.0
1,2012-10-26,774,664.0
0,2012-10-27,682,665.0
1,2012-10-27,282,665.0
0,2012-10-28,661,666.0
1,2012-10-28,762,666.0
0,2012-10-29,280,667.0
1,2012-10-29,488,667.0
0,2012-10-30,135,668.0
1,2012-10-30,845,668.0
0,2012-10-31,680,669.0
1,2012-10-31,240,669.0
0,2012-11-01,349,670.0
1,2012-11-01,527,670.0
0,2012-11-02,518,671.0
1,2012-11-02,856,671.0
0,2012-11-03,547,672.0
1,2012-11-03,292,672.0
0,2012-11-04,85,673.0
1,2012-11-04,759,673.0
0,2012-11-05,206,674.0
1,2012-11-05,373,674.0
0,2012-11-06,26,675.0
1,2012-11-06,675,675.0
0,2012-11-07,776,676.0
1,2012-11-07,154,676.0
0,2012-11-08,253,677.0
1,2012-11-08,302,677.0
0,2012-11-09,476,678.0
1,2012-11-09,811,678.0
0,2012-11-10,299,679.0
1,2012-11-10,802,679.0
0,2012-11-11,84,680.0
1,2012-11-11,229,680.0
0,2012-11-12,615,681.0
1,2012-11-12,663,681.0
0,2012-11-13,402,682.0
1,2012-11-13,587,682.0
0,2012-11-14,271,683.0
1,2012-11-14,163,683.0
0,2012-11-15,144,684.0
1,2012-11-15,325,684.0
0,2012-11-16,301,685.0
1,2012-11-16,825,685.0
0,2012-11-17,294,686.0
1,2012-11-17,535,686.0
0,2012-11-18,278,687.0
1,2012-11-18,351,687.0
0,2012-11-19,163,688.0
1,2012-11-19,120,688.0
0,2012-11-20,715,689.0
1,2012-11-20,137,689.0
0,2012-11-21,125,690.0
1,2012-11-21,414,690.0
0,2012-11-22,239,691.0
1,2012-11-22,917,691.0
0,2012-11-23,282,692.0
1,2012-11-23,601,692.0
0,2012-11-24,242,693.0
1,2012-11-24,448,693.0
0,2012-11-25,182,694.0
1,2012-11-25,951,694.0
0,2012-11-26,220,695.0
1,2012-11-26,785,695.0
0,2012-11-27,501,696.0
1,2012-11-27,652,696.0
0,2012-11-28,453,697.0
1,2012-11-28,20,697.0
0,2012-11-29,225,698.0
1,2012-11-29,108,698.0
0,2012-11-30,281,699.0
1,2012-11-30,938,699.0
0,2012-12-01,645,700.0
1,2012-12-01,361,700.0
0,2012-12-02,13,701.0
1,2012-12-02,667,701.0
0,2012-12-03,865,702.0
1,2012-12-03,284,702.0
0,2012-12-04,0,703.0
1,2012-12-04,556,703.0
0,2012-12-05,790,704.0
1,2012-12-05,272,704.0
0,2012-12-06,222,705.0
1,2012-12-06,118,705.0
0,2012-12-07,821,706.0
1,2012-12-07,303,706.0
0,2012-12-08,291,707.0
1,2012-12-08,830,707.0
0,2012-12-09,896,708.0
1,2012-12-09,121,708.0
0,2012-12-10,961,709.0
1,2012-12-10,550,709.0
0,2012-12-11,22,710.0
1,2012-12-11,169,710.0
0,2012-12-12,679,711.0
1,2012-12-12,257,711.0
0,2012-12-13,753,712.0
1,2012-12-13,825,712.0
0,2012-12-14,806,713.0
1,2012-12-14,89,713.0
0,2012-12-15,304,714.0
1,2012-12-15,685,714.0
0,2012-12-16,340,715.0
1,2012-12-16,887,715.0
0,2012-12-17,219,716.0
1,2012-12-17,178,716.0
0,2012-12-18,211,717.0
1,2012-12-18,448,717.0
0,2012-12-19,600,718.0
1,2012-12-19,286,718.0
0,2012-12-20,384,719.0
1,2012-12-20,923,719.0
0,2012-12-21,73,720.0
1,2012-12-21,408,720.0
0,2012-12-22,125,721.0
1,2012-12-22,294,721.0
0,2012-12-23,63,722.0
1,2012-12-23,65,722.0
0,2012-12-24,301,723.0
1,2012-12-24,821,723.0
0,2012-12-25,384,724.0
1,2012-12-25,59,724.0
0,2012-12-26,936,725.0
1,2012-12-26,112,725.0
0,2012-12-27,343,726.0
1,2012-12-27,920,726.0
0,2012-12-28,773,727.0
1,2012-12-28,365,727.0
0,2012-12-29,726,728.0
1,2012-12-29,757,728.0
0,2012-12-30,763,729.0
1,2012-12-30,624,729.0
0,2012-12-31,311,730.0
1,2012-12-31,521,730.0
0,2011-01-01,491,0.0
1,2011-01-01,915,0.0
0,2011-01-02,20,1.0
1,2011-01-02,562,1.0
0,2011-01-03,529,2.0
1,2011-01-03,588,2.0
0,2011-01-04,720,3.0
1,2011-01-04,208,3.0
0,2011-01-05,78,4.0
1,2011-01-05,606,4.0
0,2011-01-06,800,5.0
1,2011-01-06,206,5.0
0,2011-01-07,796,6.0
1,2011-01-07,623,6.0
0,2011-01-08,188,7.0
1,2011-01-08,26,7.0
0,2011-01-09,327,8.0
1,2011-01-09,715,8.0
0,2011-01-10,957,9.0
1,2011-01-10,518,9.0
0,2011-01-11,592,10.0
1,2011-01-11,472,10.0
0,2011-01-12,555,11.0
1,2011-01-12,144,11.0
0,2011-01-13,749,12.0
1,2011-01-13,494,12.0
0,2011-01-14,650,13.0
1,2011-01-14,789,13.0
0,2011-01-15,132,14.0
1,2011-01-15,197,14.0
0,2011-01-16,978,15.0
1,2011-01-16,953,15.0
0,2011-01-17,490,16.0
1,2011-01-17,90,16.0
0,2011-01-18,114,17.0
1,2011-01-18,149,17.0
0,2011-01-19,723,18.0
1,2011-01-19,81,18.0
0,2011-01-20,165,19.0
1,2011-01-20,975,19.0
0,2011-01-21,894,20.0
1,2011-01-21,560,20.0
0,2011-01-22,1,21.0
1,2011-01-22,11,21.0
0,2011-01-23,247,22.0
1,2011-01-23,658,22.0
0,2011-01-24,779,23.0
1,2011-01-24,697,23.0
0,2011-01-25,295,24.0
1,2011-01-25,460,24.0
0,2011-01-26,66,25.0
1,2011-01-26,298,25.0
0,2011-01-27,710,26.0
1,2011-01-27,936,26.0
0,2011-01-28,790,27.0
1,2011-01-28,460,27.0
0,2011-01-29,293,28.0
1,2011-01-29,539,28.0
0,2011-01-30,573,29.0
1,2011-01-30,689,29.0
0,2011-01-31,547,30.0
1,2011-01-31,939,30.0
0,2011-02-01,158,31.0
1,2011-02-01,945,31.0
0,2011-02-02,642,32.0
1,2011-02-02,797,32.0
0,2011-02-03,467,33.0
1,2011-02-03,319,33.0
1,2011-02-04,27,34.0
0,2011-02-04,915,34.0
0,2011-02-05,239,35.0
1,2011-02-05,973,35.0
0,2011-02-06,954,36.0
1,2011-02-06,939,36.0
0,2011-02-07,66,37.0
1,2011-02-07,79,37.0
0,2011-02-08,599,38.0
1,2011-02-08,562,38.0
1,2011-02-09,989,39.0
0,2011-02-09,498,39.0
0,2011-02-10,81,40.0
1,2011-02-10,631,40.0
0,2011-02-11,80,41.0
1,2011-02-11,987,41.0
0,2011-02-12,932,42.0
1,2011-02-12,461,42.0
0,2011-02-13,11,43.0
1,2011-02-13,599,43.0
0,2011-02-14,723,44.0
1,2011-02-14,821,44.0
0,2011-02-15,356,45.0
1,2011-02-15,868,45.0
0,2011-02-16,202,46.0
1,2011-02-16,806,46.0
0,2011-02-17,578,47.0
1,2011-02-17,123,47.0
0,2011-02-18,876,48.0
1,2011-02-18,366,48.0
0,2011-02-19,158,49.0
1,2011-02-19,988,49.0
0,2011-02-20,802,50.0
1,2011-02-20,885,50.0
0,2011-02-21,386,51.0
1,2011-02-21,421,51.0
0,2011-02-22,654,52.0
1,2011-02-22,371,52.0
0,2011-02-23,215,53.0
1,2011-02-23,538,53.0
0,2011-02-24,761,54.0
1,2011-02-24,318,54.0
0,2011-02-25,712,55.0
1,2011-02-25,710,55.0
0,2011-02-26,858,56.0
1,2011-02-26,317,56.0
0,2011-02-27,340,57.0
1,2011-02-27,132,57.0
0,2011-02-28,14,58.0
1,2011-02-28,191,58.0
0,2011-03-01,615,59.0
1,2011-03-01,993,59.0
0,2011-03-02,271,60.0
1,2011-03-02,60,60.0
0,2011-03-03,883,61.0
1,2011-03-03,626,61.0
0,2011-03-04,301,62.0
1,2011-03-04,720,62.0
0,2011-03-05,115,63.0
1,2011-03-05,980,63.0
0,2011-03-06,708,64.0
1,2011-03-06,998,64.0
0,2011-03-07,942,65.0
1,2011-03-07,804,65.0
0,2011-03-08,819,66.0
1,2011-03-08,52,66.0
0,2011-03-09,288,67.0
1,2011-03-09,474,67.0
0,2011-03-10,71,68.0
1,2011-03-10,710,68.0
0,2011-03-11,350,69.0
1,2011-03-11,558,69.0
0,2011-03-12,343,70.0
1,2011-03-12,658,70.0
0,2011-03-13,220,71.0
1,2011-03-13,7,71.0
0,2011-03-14,454,72.0
1,2011-03-14,345,72.0
0,2011-03-15,168,73.0
1,2011-03-15,880,73.0
0,2011-03-16,692,74.0
1,2011-03-16,571,74.0
0,2011-03-17,706,75.0
1,2011-03-17,808,75.0
0,2011-03-18,338,76.0
1,2011-03-18,547,76.0
0,2011-03-19,274,77.0
1,2011-03-19,376,77.0
0,2011-03-20,455,78.0
1,2011-03-20,17,78.0
0,2011-03-21,620,79.0
1,2011-03-21,435,79.0
0,2011-03-22,476,80.0
1,2011-03-22,799,80.0
0,2011-03-23,802,81.0
1,2011-03-23,718,81.0
0,2011-03-24,725,82.0
1,2011-03-24,727,82.0
0,2011-03-25,478,83.0
1,2011-03-25,238,83.0
0,2011-03-26,72,84.0
1,2011-03-26,243,84.0
0,2011-03-27,30,85.0
1,2011-03-27,234,85.0
0,2011-03-28,991,86.0
1,2011-03-28,62,86.0
0,2011-03-29,373,87.0
1,2011-03-29,939,87.0
0,2011-03-30,733,88.0
1,2011-03-30,781,88.0
0,2011-03-31,932,89.0
1,2011-03-31,300,89.0
0,2011-04-01,723,90.0
1,2011-04-01,553,90.0
0,2011-04-02,987,91.0
1,2011-04-02,601,91.0
0,2011-04-03,370,92.0
1,2011-04-03,706,92.0
0,2011-04-04,920,93.0
1,2011-04-04,926,93.0
0,2011-04-05,506,94.0
1,2011-04-05,416,94.0
0,2011-04-06,774,95.0
1,2011-04-06,755,95.0
0,2011-04-07,995,96.0
1,2011-04-07,400,96.0
0,2011-04-08,574,97.0
1,2011-04-08,237,97.0
0,2011-04-09,661,98.0
1,2011-04-09,379,98.0
0,2011-04-10,111,99.0
1,2011-04-10,594,99.0
0,2011-04-11,345,100.0
1,2011-04-11,520,100.0
0,2011-04-12,534,101.0
1,2011-04-12,113,101.0
0,2011-04-13,314,102.0
1,2011-04-13,533,102.0
0,2011-04-14,905,103.0
1,2011-04-14,913,103.0
0,2011-04-15,91,104.0
1,2011-04-15,319,104.0
0,2011-04-16,675,105.0
1,2011-04-16,445,105.0
0,2011-04-17,597,106.0
1,2011-04-17,814,106.0
0,2011-04-18,260,107.0
1,2011-04-18,418,107.0
0,2011-04-19,459,108.0
1,2011-04-19,370,108.0
0,2011-04-20,356,109.0
1,2011-04-20,714,109.0
0,2011-04-21,276,110.0
1,2011-04-21,848,110.0
0,2011-04-22,893,111.0
1,2011-04-22,845,111.0
0,2011-04-23,152,112.0
1,2011-04-23,803,112.0
0,2011-04-24,535,113.0
1,2011-04-24,808,113.0
0,2011-04-25,758,114.0
1,2011-04-25,137,114.0
0,2011-04-26,388,115.0
1,2011-04-26,951,115.0
0,2011-04-27,569,116.0
1,2011-04-27,334,116.0
0,2011-04-28,84,117.0
1,2011-04-28,172,117.0
0,2011-04-29,586,118.0
1,2011-04-29,730,118.0
0,2011-04-30,673,119.0
1,2011-04-30,164,119.0
0,2011-05-01,687,120.0
1,2011-05-01,254,120.0
0,2011-05-02,123,121.0
1,2011-05-02,516,121.0
0,2011-05-03,168,122.0
1,2011-05-03,144,122.0
0,2011-05-04,435,123.0
1,2011-05-04,493,123.0
0,2011-05-05,19,124.0
1,2011-05-05,963,124.0
0,2011-05-06,273,125.0
1,2011-05-06,978,125.0
0,2011-05-07,537,126.0
1,2011-05-07,530,126.0
0,2011-05-08,736,127.0
1,2011-05-08,96,127.0
0,2011-05-09,309,128.0
1,2011-05-09,431,128.0
0,2011-05-10,802,129.0
1,2011-05-10,488,129.0
0,2011-05-11,631,130.0
1,2011-05-11,99,130.0
0,2011-05-12,242,131.0
1,2011-05-12,217,131.0
0,2011-05-13,689,132.0
1,2011-05-13,348,132.0
0,2011-05-14,275,133.0
1,2011-05-14,863,133.0
0,2011-05-15,58,134.0
1,2011-05-15,420,134.0
0,2011-05-16,593,135.0
1,2011-05-16,828,135.0
0,2011-05-17,799,136.0
1,2011-05-17,653,136.0
0,2011-05-18,950,137.0
1,2011-05-18,366,137.0
0,2011-05-19,467,138.0
1,2011-05-19,516,138.0
0,2011-05-20,291,139.0
1,2011-05-20,929,139.0
0,2011-05-21,748,140.0
1,2011-05-21,12,140.0
0,2011-05-22,612,141.0
1,2011-05-22,587,141.0
0,2011-05-23,336,142.0
1,2011-05-23,933,142.0
0,2011-05-24,815,143.0
1,2011-05-24,440,143.0
0,2011-05-25,312,144.0
1,2011-05-25,210,144.0
0,2011-05-26,564,145.0
1,2011-05-26,549,145.0
0,2011-05-27,233,146.0
1,2011-05-27,361,146.0
0,2011-05-28,370,147.0
1,2011-05-28,269,147.0
0,2011-05-29,586,148.0
1,2011-05-29,202,148.0
0,2011-05-30,900,149.0
1,2011-05-30,416,149.0
0,2011-05-31,119,150.0
1,2011-05-31,60,150.0
0,2011-06-01,308,151.0
1,2011-06-01,572,151.0
0,2011-06-02,723,152.0
1,2011-06-02,430,152.0
0,2011-06-03,657,153.0
1,2011-06-03,214,153.0
0,2011-06-04,735,154.0
1,2011-06-04,103,154.0
0,2011-06-05,41,155.0
1,2011-06-05,918,155.0
0,2011-06-06,402,156.0
1,2011-06-06,630,156.0
0,2011-06-07,807,157.0
1,2011-06-07,24,157.0
0,2011-06-08,608,158.0
1,2011-06-08,527,158.0
0,2011-06-09,145,159.0
1,2011-06-09,753,159.0
0,2011-06-10,987,160.0
1,2011-06-10,454,160.0
0,2011-06-11,162,161.0
1,2011-06-11,461,161.0
0,2011-06-12,581,162.0
1,2011-06-12,467,162.0
0,2011-06-13,775,163.0
1,2011-06-13,894,163.0
0,2011-06-14,644,164.0
1,2011-06-14,718,164.0
0,2011-06-15,651,165.0
1,2011-06-15,99,165.0
0,2011-06-16,229,166.0
1,2011-06-16,350,166.0
0,2011-06-17,962,167.0
1,2011-06-17,135,167.0
0,2011-06-18,80,168.0
1,2011-06-18,703,168.0
0,2011-06-19,340,169.0
1,2011-06-19,650,169.0
0,2011-06-20,386,170.0
1,2011-06-20,161,170.0
0,2011-06-21,908,171.0
1,2011-06-21,20,171.0
0,2011-06-22,998,172.0
1,2011-06-22,32,172.0
0,2011-06-23,563,173.0
1,2011-06-23,4,173.0
0,2011-06-24,359,174.0
1,2011-06-24,271,174.0
0,2011-06-25,673,175.0
1,2011-06-25,813,175.0
0,2011-06-26,373,176.0
1,2011-06-26,859,176.0
0,2011-06-27,374,177.0
1,2011-06-27,473,177.0
0,2011-06-28,790,178.0
1,2011-06-28,659,178.0
0,2011-06-29,398,179.0
1,2011-06-29,432,179.0
0,2011-06-30,228,180.0
1,2011-06-30,618,180.0
0,2011-07-01,361,181.0
1,2011-07-01,735,181.0
0,2011-07-02,679,182.0
1,2011-07-02,727,182.0
0,2011-07-03,314,183.0
1,2011-07-03,289,183.0
0,2011-07-04,477,184.0
1,2011-07-04,381,184.0
0,2011-07-05,502,185.0
1,2011-07-05,204,185.0
